x,y,z,label,img_path
4.7822566,8.432696,5.5809245,Real-L,data/samples_umap/real/L/L_0061_AF_B-0_0.png
4.7906356,8.405872,5.6291604,Real-L,data/samples_umap/real/L/L_0062_AF_B-1_0.png
-0.6512298,7.12109,3.7638438,Real-L,data/samples_umap/real/L/L_0063_AF_B-0_0.png
-0.6970098,7.306416,3.5611382,Real-L,data/samples_umap/real/L/L_0064_AF_B-0_0.png
-0.6370812,7.3098726,3.5565035,Real-L,data/samples_umap/real/L/L_0065_AF_B-0_0.png
-0.6323106,7.324568,3.5302958,Real-L,data/samples_umap/real/L/L_0066_AF_B-1_0.png
-0.5758583,7.3178773,3.58514,Real-L,data/samples_umap/real/L/L_0067_AF_B-0_0.png
-0.6411579,7.3168664,3.554675,Real-L,data/samples_umap/real/L/L_0068_AF_B-0_0.png
-1.9429567,6.1775413,7.911807,Real-L,data/samples_umap/real/L/L_0069_AF_B-0_0.png
5.5700994,6.7803183,5.09977,Real-L,data/samples_umap/real/L/L_0070_AF_B-0_0.png
5.677261,6.94216,5.1856756,Real-L,data/samples_umap/real/L/L_0071_AF_B-1_0.png
5.5602155,6.8944416,5.171127,Real-L,data/samples_umap/real/L/L_0072_AF_B-0_0.png
5.4159427,6.7994833,5.2055683,Real-L,data/samples_umap/real/L/L_0073_AF_B-1_0.png
5.4758782,6.7761874,5.17377,Real-L,data/samples_umap/real/L/L_0074_AF_B-2_0.png
0.4297917,4.663477,7.1616006,Real-L,data/samples_umap/real/L/L_0075_AF_B-3_0.png
5.5182576,6.8194585,5.1480002,Real-L,data/samples_umap/real/L/L_0076_AF_B-0_0.png
5.473412,6.7937307,5.16896,Real-L,data/samples_umap/real/L/L_0077_AF_B-1_0.png
5.6099315,6.757013,5.0774174,Real-L,data/samples_umap/real/L/L_0078_AF_B-0_0.png
3.9367476,7.259738,6.1631303,Real-L,data/samples_umap/real/L/L_0079_AF_B-0_0.png
3.9703784,7.2759085,6.1461163,Real-L,data/samples_umap/real/L/L_0080_AF_B-0_0.png
3.9075994,7.244007,6.134522,Real-L,data/samples_umap/real/L/L_0081_AF_B-0_0.png
3.8993149,7.2347,6.14436,Real-L,data/samples_umap/real/L/L_0082_AF_B-1_0.png
6.222616,7.902617,5.2223687,Real-L,data/samples_umap/real/L/L_0083_AF_B-0_0.png
3.760515,7.199424,6.038664,Real-L,data/samples_umap/real/L/L_0084_AF_B-0_0.png
5.3209214,7.6712003,5.526991,Real-L,data/samples_umap/real/L/L_0085_AF_B-0_0.png
5.2445903,7.6208906,5.5074553,Real-L,data/samples_umap/real/L/L_0086_AF_B-1_0.png
5.3496027,7.65418,5.469402,Real-L,data/samples_umap/real/L/L_0087_AF_B-2_0.png
5.3149204,8.870749,3.7635276,Real-L,data/samples_umap/real/L/L_0088_AF_B-0_0.png
5.8783584,6.938103,4.8229074,Real-L,data/samples_umap/real/L/L_0089_AF_B-0_0.png
6.0603256,7.1533713,3.1793501,Real-L,data/samples_umap/real/L/L_0090_AF_B-0_0.png
6.5495005,7.318662,3.351354,Real-L,data/samples_umap/real/L/L_0091_AF_B-0_0.png
1.9133413,5.78817,4.773726,Real-L,data/samples_umap/real/L/L_0092_AF_B-0_0.png
1.7641921,5.7865777,4.626301,Real-L,data/samples_umap/real/L/L_0093_AF_B-1_0.png
2.0905814,5.837505,4.878585,Real-L,data/samples_umap/real/L/L_0094_AF_B-0_0.png
2.0637057,5.825513,4.902428,Real-L,data/samples_umap/real/L/L_0095_AF_B-1_0.png
2.096964,5.8259726,4.846971,Real-L,data/samples_umap/real/L/L_0096_AF_B-2_0.png
1.5666226,5.8294344,4.381392,Real-L,data/samples_umap/real/L/L_0097_AF_B-0_0.png
1.5243397,5.7990623,4.376535,Real-L,data/samples_umap/real/L/L_0098_AF_B-1_0.png
1.4659241,5.7494063,4.4079256,Real-L,data/samples_umap/real/L/L_0099_AF_B-2_0.png
1.6092986,5.805063,4.3355355,Real-L,data/samples_umap/real/L/L_0100_AF_B-0_0.png
1.56908,5.7886763,4.316057,Real-L,data/samples_umap/real/L/L_0101_AF_B-1_0.png
1.464379,5.7038755,4.4206114,Real-L,data/samples_umap/real/L/L_0102_AF_B-2_0.png
1.4505681,5.656021,4.3884425,Real-L,data/samples_umap/real/L/L_0103_AF_B-3_0.png
1.6132537,5.898264,4.377529,Real-L,data/samples_umap/real/L/L_0104_AF_B-0_0.png
1.2296267,6.5604067,3.8269022,Real-L,data/samples_umap/real/L/L_0105_AF_B-0_0.png
-1.4212325,6.1127605,7.808537,Real-L,data/samples_umap/real/L/L_0106_AF_B-0_0.png
-1.9090815,6.3077135,7.854546,Real-L,data/samples_umap/real/L/L_0107_AF_B-0_0.png
-0.04037302,5.5800986,6.8458385,Real-L,data/samples_umap/real/L/L_0108_AF_B-0_0.png
-0.062430825,5.5268083,6.8930683,Real-L,data/samples_umap/real/L/L_0109_AF_B-1_0.png
-0.25275582,5.3577385,7.1017737,Real-L,data/samples_umap/real/L/L_0110_AF_B-0_0.png
6.3400245,9.405605,5.291892,Real-L,data/samples_umap/real/L/L_0111_AF_B-0_0.png
6.140186,9.535892,5.24724,Real-L,data/samples_umap/real/L/L_0112_AF_B-1_0.png
5.891999,9.437221,4.8605666,Real-L,data/samples_umap/real/L/L_0113_AF_B-0_0.png
5.722848,9.443847,4.861059,Real-L,data/samples_umap/real/L/L_0114_AF_B-1_0.png
6.298826,9.201871,5.1053805,Real-L,data/samples_umap/real/L/L_0115_AF_B-0_0.png
6.298473,9.1902485,5.0543346,Real-L,data/samples_umap/real/L/L_0116_AF_B-1_0.png
6.3370037,9.345896,4.646467,Real-L,data/samples_umap/real/L/L_0117_AF_B-0_0.png
6.2200193,8.99541,4.7388206,Real-L,data/samples_umap/real/L/L_0118_AF_B-0_0.png
6.1922665,8.939898,4.635364,Real-L,data/samples_umap/real/L/L_0119_AF_B-1_0.png
6.113427,9.122607,4.645137,Real-L,data/samples_umap/real/L/L_0120_AF_B-0_0.png
6.2260423,9.152371,4.6919084,Real-L,data/samples_umap/real/L/L_0121_AF_B-1_0.png
7.075753,8.3213005,3.3771088,Real-L,data/samples_umap/real/L/L_0122_AF_B-0_0.png
7.0473857,8.330504,3.396442,Real-L,data/samples_umap/real/L/L_0123_AF_B-1_0.png
6.956985,8.4822035,3.5049284,Real-L,data/samples_umap/real/L/L_0124_AF_B-0_0.png
7.000955,8.445206,3.4477947,Real-L,data/samples_umap/real/L/L_0125_AF_B-1_0.png
6.994694,8.501009,3.4700415,Real-L,data/samples_umap/real/L/L_0126_AF_B-2_0.png
6.9990745,8.450894,3.461619,Real-L,data/samples_umap/real/L/L_0127_AF_B-3_0.png
7.0492864,8.374758,3.4021692,Real-L,data/samples_umap/real/L/L_0128_AF_B-0_0.png
7.007794,8.123316,3.2242458,Real-L,data/samples_umap/real/L/L_0129_AF_B-0_0.png
6.8079953,8.524739,3.933286,Real-L,data/samples_umap/real/L/L_0130_AF_B-0_0.png
6.9672627,8.515617,3.6764739,Real-L,data/samples_umap/real/L/L_0131_AF_B-1_0.png
6.897238,8.544161,3.4040194,Real-L,data/samples_umap/real/L/L_0132_AF_B-2_0.png
6.932072,8.525307,3.4367418,Real-L,data/samples_umap/real/L/L_0133_AF_B-3_0.png
7.0828257,8.4441805,3.6684027,Real-L,data/samples_umap/real/L/L_0134_AF_B-0_0.png
7.1007776,8.483269,3.8194764,Real-L,data/samples_umap/real/L/L_0135_AF_B-1_0.png
6.940647,8.523734,3.4450243,Real-L,data/samples_umap/real/L/L_0136_AF_B-0_0.png
7.2332253,8.684839,4.805036,Real-L,data/samples_umap/real/L/L_0137_AF_B-0_0.png
7.1165056,8.468445,3.525539,Real-L,data/samples_umap/real/L/L_0138_AF_B-1_0.png
2.2240133,5.2837257,5.153081,Real-L,data/samples_umap/real/L/L_0139_AF_B-0_0.png
2.3175948,5.450017,5.107105,Real-L,data/samples_umap/real/L/L_0140_AF_B-1_0.png
2.3248522,5.4677114,5.10231,Real-L,data/samples_umap/real/L/L_0141_AF_B-2_0.png
2.2608085,5.4786057,5.10946,Real-L,data/samples_umap/real/L/L_0142_AF_B-3_0.png
2.0148323,4.747307,5.2976727,Real-L,data/samples_umap/real/L/L_0143_AF_B-0_0.png
5.9906654,7.4001474,3.5030372,Real-L,data/samples_umap/real/L/L_0144_AF_B-0_0.png
6.009009,7.3586144,3.4855213,Real-L,data/samples_umap/real/L/L_0145_AF_B-1_0.png
6.0104055,7.3641734,3.4836025,Real-L,data/samples_umap/real/L/L_0146_AF_B-2_0.png
6.0428643,7.4712157,3.5404944,Real-L,data/samples_umap/real/L/L_0147_AF_B-0_0.png
6.0187025,7.567745,3.599427,Real-L,data/samples_umap/real/L/L_0148_AF_B-1_0.png
6.0495353,7.334409,3.4709945,Real-L,data/samples_umap/real/L/L_0149_AF_B-0_0.png
6.41914,7.3405623,3.5000734,Real-L,data/samples_umap/real/L/L_0150_AF_B-0_0.png
6.7486467,8.894396,4.858047,Real-L,data/samples_umap/real/L/L_0151_AF_B-1_0.png
6.4814906,7.410714,3.298545,Real-L,data/samples_umap/real/L/L_0152_AF_B-2_0.png
6.1872106,7.4178605,3.4908533,Real-L,data/samples_umap/real/L/L_0153_AF_B-0_0.png
-0.42723778,5.601711,4.6822696,Real-L,data/samples_umap/real/L/L_0154_AF_B-0_0.png
-0.05508543,6.2502694,3.584577,Real-L,data/samples_umap/real/L/L_0155_AF_B-0_0.png
4.1160507,7.367833,5.831254,Real-L,data/samples_umap/real/L/L_0156_AF_B-0_0.png
5.8549848,7.1292615,5.1570196,Real-L,data/samples_umap/real/L/L_0157_AF_B-0_0.png
7.2448115,8.7398615,5.387665,Real-L,data/samples_umap/real/L/L_0158_AF_B-0_0.png
7.2495856,8.734227,5.366077,Real-L,data/samples_umap/real/L/L_0159_AF_B-1_0.png
4.0742383,7.3683743,5.9055724,Real-L,data/samples_umap/real/L/L_0160_AF_B-1_0.png
5.8741407,7.1188045,5.156894,Real-L,data/samples_umap/real/L/L_0161_AF_B-0_0.png
4.812748,6.0460925,3.2380087,Real-L,data/samples_umap/real/L/L_0162_AF_B-0_0.png
4.6309805,6.018565,3.2456806,Real-L,data/samples_umap/real/L/L_0163_AF_B-1_0.png
5.279675,9.408458,4.8891535,Real-L,data/samples_umap/real/L/L_0164_AF_B-0_0.png
5.3928294,9.410278,4.7543826,Real-L,data/samples_umap/real/L/L_0165_AF_B-1_0.png
1.1476991,4.5046577,6.642235,Real-L,data/samples_umap/real/L/L_0166_AF_B-0_0.png
1.073814,4.501812,6.653592,Real-L,data/samples_umap/real/L/L_0167_AF_B-1_0.png
1.1209685,4.521979,6.661876,Real-L,data/samples_umap/real/L/L_0168_AF_B-0_0.png
1.1454686,4.529083,6.640693,Real-L,data/samples_umap/real/L/L_0169_AF_B-1_0.png
5.0502143,6.5448565,4.869294,Real-L,data/samples_umap/real/L/L_0170_AF_B-0_0.png
4.8539057,6.258158,4.732796,Real-L,data/samples_umap/real/L/L_0171_AF_B-0_0.png
4.904861,6.2580657,4.70917,Real-L,data/samples_umap/real/L/L_0172_AF_B-1_0.png
0.15088664,4.607321,7.061442,Real-L,data/samples_umap/real/L/L_0173_AF_B-0_0.png
0.22813706,4.612619,7.073565,Real-L,data/samples_umap/real/L/L_0174_AF_B-0_0.png
0.56164134,4.9107666,7.4714484,Real-L,data/samples_umap/real/L/L_0175_AF_B-0_0.png
0.43567258,4.84458,7.4743495,Real-L,data/samples_umap/real/L/L_0176_AF_B-0_0.png
0.41684276,4.82763,7.451428,Real-L,data/samples_umap/real/L/L_0177_AF_B-1_0.png
0.50851053,4.917232,7.5333667,Real-L,data/samples_umap/real/L/L_0178_AF_B-0_0.png
3.7952867,7.078599,6.321671,Real-L,data/samples_umap/real/L/L_0179_AF_B-0_0.png
7.176952,8.704867,5.2956934,Real-L,data/samples_umap/real/L/L_0180_AF_B-0_0.png
4.523752,8.582427,4.6936502,Real-L,data/samples_umap/real/L/L_0181_AF_B-0_0.png
5.1493225,8.62561,4.2191544,Real-L,data/samples_umap/real/L/L_0182_AF_B-0_0.png
5.737416,8.818627,4.697326,Real-L,data/samples_umap/real/L/L_0183_AF_B-0_0.png
5.682067,8.788746,4.6848254,Real-L,data/samples_umap/real/L/L_0184_AF_B-1_0.png
5.695545,8.925108,4.7316313,Real-L,data/samples_umap/real/L/L_0185_AF_B-0_0.png
5.6866045,8.813888,4.627421,Real-L,data/samples_umap/real/L/L_0186_AF_B-2_0.png
5.7086005,8.764314,4.6311016,Real-L,data/samples_umap/real/L/L_0187_AF_B-3_0.png
6.7973833,8.966421,5.211777,Real-L,data/samples_umap/real/L/L_0188_AF_B-0_0.png
5.7229567,9.579722,5.0518374,Real-L,data/samples_umap/real/L/L_0189_AF_B-1_0.png
6.0566,9.20413,5.255039,Real-L,data/samples_umap/real/L/L_0190_AF_B-2_0.png
5.9254065,9.30807,5.322249,Real-L,data/samples_umap/real/L/L_0191_AF_B-3_0.png
6.305641,9.515481,5.2926874,Real-L,data/samples_umap/real/L/L_0192_AF_B-0_0.png
4.800048,8.572656,5.534639,Real-L,data/samples_umap/real/L/L_0193_AF_B-0_0.png
4.809409,5.8297877,4.130057,Real-L,data/samples_umap/real/L/L_0194_AF_B-0_0.png
4.783263,5.816489,4.1147895,Real-L,data/samples_umap/real/L/L_0195_AF_B-1_0.png
4.4391065,7.2674556,6.072092,Real-L,data/samples_umap/real/L/L_0196_AF_B-0_0.png
4.5115128,7.6414313,6.21457,Real-L,data/samples_umap/real/L/L_0197_AF_B-0_0.png
3.2240913,7.8241334,4.972838,Real-L,data/samples_umap/real/L/L_0198_AF_B-0_0.png
3.682519,7.995414,5.1236567,Real-L,data/samples_umap/real/L/L_0199_AF_B-1_0.png
3.3307464,7.890898,4.949303,Real-L,data/samples_umap/real/L/L_0200_AF_B-0_0.png
2.4576197,7.626228,5.1284804,Real-L,data/samples_umap/real/L/L_0201_AF_B-1_0.png
2.4483786,7.621668,5.126919,Real-L,data/samples_umap/real/L/L_0202_AF_B-2_0.png
6.690063,8.568166,5.525628,Real-L,data/samples_umap/real/L/L_0203_AF_B-0_0.png
6.6104507,8.693113,5.4216676,Real-L,data/samples_umap/real/L/L_0204_AF_B-0_0.png
7.2632794,8.70895,5.3341613,Real-L,data/samples_umap/real/L/L_0205_AF_B-0_0.png
6.1106534,8.91852,5.52166,Real-L,data/samples_umap/real/L/L_0206_AF_B-0_0.png
6.126619,8.889901,5.5134025,Real-L,data/samples_umap/real/L/L_0207_AF_B-1_0.png
5.166484,9.116372,5.4719195,Real-L,data/samples_umap/real/L/L_0208_AF_B-0_0.png
5.1404595,9.074717,5.4147787,Real-L,data/samples_umap/real/L/L_0209_AF_B-1_0.png
5.6712804,8.931248,5.3973613,Real-L,data/samples_umap/real/L/L_0210_AF_B-0_0.png
5.608441,8.92458,5.450865,Real-L,data/samples_umap/real/L/L_0211_AF_B-1_0.png
5.361422,9.004567,5.395965,Real-L,data/samples_umap/real/L/L_0212_AF_B-0_0.png
0.65660137,6.2067695,6.5303087,Real-L,data/samples_umap/real/L/L_0213_AF_B-0_0.png
0.5762203,6.1780696,6.5698824,Real-L,data/samples_umap/real/L/L_0214_AF_B-0_0.png
0.51080173,6.104196,6.6540017,Real-L,data/samples_umap/real/L/L_0215_AF_B-0_0.png
0.49862367,6.0833936,6.66218,Real-L,data/samples_umap/real/L/L_0216_AF_B-1_0.png
0.30426982,5.8969126,6.6303334,Real-L,data/samples_umap/real/L/L_0217_AF_B-0_0.png
0.3184538,5.9351087,6.6711435,Real-L,data/samples_umap/real/L/L_0218_AF_B-1_0.png
0.48696792,6.1002145,6.627491,Real-L,data/samples_umap/real/L/L_0219_AF_B-0_0.png
0.52714014,6.1588855,6.5274563,Real-L,data/samples_umap/real/L/L_0220_AF_B-0_0.png
0.45617127,6.1471524,6.501653,Real-L,data/samples_umap/real/L/L_0221_AF_B-0_0.png
5.823233,9.286993,4.916309,Real-L,data/samples_umap/real/L/L_0222_AF_B-0_0.png
6.0796328,9.152069,5.3373113,Real-L,data/samples_umap/real/L/L_0223_AF_B-0_0.png
5.9162374,9.341282,5.282459,Real-L,data/samples_umap/real/L/L_0224_AF_B-0_0.png
5.4566207,8.995027,5.2398806,Real-L,data/samples_umap/real/L/L_0225_AF_B-0_0.png
5.313709,9.12237,5.2137733,Real-L,data/samples_umap/real/L/L_0226_AF_B-1_0.png
6.1037083,9.222207,5.228055,Real-L,data/samples_umap/real/L/L_0227_AF_B-0_0.png
5.906843,9.408676,5.1769953,Real-L,data/samples_umap/real/L/L_0228_AF_B-0_0.png
5.598659,9.56478,5.164884,Real-L,data/samples_umap/real/L/L_0229_AF_B-1_0.png
5.7941847,9.41577,5.2180104,Real-L,data/samples_umap/real/L/L_0230_AF_B-0_0.png
5.4879527,9.544583,4.8549423,Real-L,data/samples_umap/real/L/L_0231_AF_B-0_0.png
5.4790015,9.569478,4.89673,Real-L,data/samples_umap/real/L/L_0232_AF_B-1_0.png
0.46992403,6.7302513,7.247957,Real-L,data/samples_umap/real/L/L_0233_AF_B-0_0.png
0.47112092,6.7309175,7.254433,Real-L,data/samples_umap/real/L/L_0234_AF_B-1_0.png
0.49693346,6.7645125,7.2802877,Real-L,data/samples_umap/real/L/L_0235_AF_B-0_0.png
0.5107524,6.7010803,7.271391,Real-L,data/samples_umap/real/L/L_0236_AF_B-0_0.png
0.49472654,6.7529397,7.276356,Real-L,data/samples_umap/real/L/L_0237_AF_B-1_0.png
0.4980164,6.7537155,7.2774053,Real-L,data/samples_umap/real/L/L_0238_AF_B-0_0.png
0.53948843,6.773955,7.215806,Real-L,data/samples_umap/real/L/L_0239_AF_B-0_0.png
0.48809412,6.7402678,7.2720056,Real-L,data/samples_umap/real/L/L_0240_AF_B-0_0.png
0.52837926,6.7722344,7.2467155,Real-L,data/samples_umap/real/L/L_0241_AF_B-0_0.png
0.50803983,6.7423005,7.262158,Real-L,data/samples_umap/real/L/L_0242_AF_B-0_0.png
0.5354148,6.7825623,7.2551556,Real-L,data/samples_umap/real/L/L_0243_AF_B-0_0.png
5.500288,9.627426,4.850288,Real-L,data/samples_umap/real/L/L_0244_AF_B-0_0.png
5.468306,9.65772,4.843959,Real-L,data/samples_umap/real/L/L_0245_AF_B-1_0.png
5.6874614,9.372705,4.738615,Real-L,data/samples_umap/real/L/L_0246_AF_B-0_0.png
5.950689,9.30556,4.761851,Real-L,data/samples_umap/real/L/L_0247_AF_B-0_0.png
6.017565,9.226713,4.7412763,Real-L,data/samples_umap/real/L/L_0248_AF_B-0_0.png
5.827637,9.319395,4.730148,Real-L,data/samples_umap/real/L/L_0249_AF_B-1_0.png
4.747322,9.243167,5.1990175,Real-L,data/samples_umap/real/L/L_0250_AF_B-0_0.png
5.675946,8.385905,4.2991185,Real-L,data/samples_umap/real/L/L_0251_AF_B-0_0.png
4.8649125,9.23571,5.5089774,Real-L,data/samples_umap/real/L/L_0252_AF_B-0_0.png
5.1824617,9.17972,5.416068,Real-L,data/samples_umap/real/L/L_0253_AF_B-0_0.png
4.497492,9.384371,5.2707667,Real-L,data/samples_umap/real/L/L_0254_AF_B-0_0.png
-0.12563536,5.63194,4.2887754,Real-L,data/samples_umap/real/L/L_0255_AF_B-0_0.png
-0.1565599,6.194439,4.5340843,Real-L,data/samples_umap/real/L/L_0256_AF_B-0_0.png
0.10939291,5.90815,4.3455296,Real-L,data/samples_umap/real/L/L_0257_AF_B-0_0.png
0.9143117,7.550767,5.61227,Real-L,data/samples_umap/real/L/L_0258_AF_B-0_0.png
1.849467,6.084382,5.2088723,Real-L,data/samples_umap/real/L/L_0259_AF_B-0_0.png
5.189408,6.164738,3.8272672,Real-L,data/samples_umap/real/L/L_0260_AF_B-0_0.png
5.232562,6.1788235,3.8539968,Real-L,data/samples_umap/real/L/L_0261_AF_B-1_0.png
6.150084,6.8869247,3.8959653,Real-L,data/samples_umap/real/L/L_0262_AF_B-0_0.png
6.32941,7.9524417,4.1769714,Real-L,data/samples_umap/real/L/L_0263_AF_B-0_0.png
4.0395317,7.293331,4.363588,Real-L,data/samples_umap/real/L/L_0264_AF_B-0_0.png
3.3044105,6.620965,4.265395,Real-L,data/samples_umap/real/L/L_0265_AF_B-0_0.png
6.839156,7.5422573,3.243663,Real-L,data/samples_umap/real/L/L_0266_AF_B-0_0.png
6.8579607,7.5351796,3.2416244,Real-L,data/samples_umap/real/L/L_0267_AF_B-1_0.png
6.422832,7.60623,3.9391172,Real-L,data/samples_umap/real/L/L_0268_AF_B-0_0.png
6.4415903,7.5998063,3.9009612,Real-L,data/samples_umap/real/L/L_0269_AF_B-1_0.png
7.167521,7.5956035,3.0196362,Real-L,data/samples_umap/real/L/L_0270_AF_B-0_0.png
6.2919145,6.6510954,3.3376052,Real-L,data/samples_umap/real/L/L_0271_AF_B-1_0.png
4.869774,6.2968144,4.969307,Real-L,data/samples_umap/real/L/L_0272_AF_B-0_0.png
4.9694295,6.30557,4.837036,Real-L,data/samples_umap/real/L/L_0273_AF_B-0_0.png
4.9675403,6.3111796,4.846348,Real-L,data/samples_umap/real/L/L_0274_AF_B-1_0.png
4.9298744,6.291691,4.832982,Real-L,data/samples_umap/real/L/L_0275_AF_B-2_0.png
0.86396945,4.8608775,5.4733195,Real-L,data/samples_umap/real/L/L_0276_AF_B-0_0.png
1.4924544,4.996199,4.430899,Real-L,data/samples_umap/real/L/L_0277_AF_B-0_0.png
1.5081468,4.9528103,4.4478474,Real-L,data/samples_umap/real/L/L_0278_AF_B-1_0.png
1.2368264,5.384465,4.4798274,Real-L,data/samples_umap/real/L/L_0279_AF_B-2_0.png
2.0105927,5.6934047,4.7052636,Real-L,data/samples_umap/real/L/L_0280_AF_B-0_0.png
