x,y,z,label,img_path
9.69572,5.5708838,5.9458094,Real-L,data/samples_umap/real/L/L_0034_AF_B-0_0.png
9.611759,5.6261744,5.9291916,Real-L,data/samples_umap/real/L/L_0035_AF_B-0_0.png
9.55314,5.8048773,6.1101036,Real-L,data/samples_umap/real/L/L_0036_AF_B-1_0.png
9.726655,5.095011,5.9822626,Real-L,data/samples_umap/real/L/L_0037_AF_B-0_0.png
9.7861185,4.9741397,5.910163,Real-L,data/samples_umap/real/L/L_0038_AF_B-0_0.png
9.875638,4.910536,5.7285604,Real-L,data/samples_umap/real/L/L_0039_AF_B-0_0.png
5.764994,2.7098646,4.77113,Real-L,data/samples_umap/real/L/L_0040_AF_B-0_0.png
5.749071,2.713675,4.76249,Real-L,data/samples_umap/real/L/L_0041_AF_B-1_0.png
5.7952065,2.6968286,4.7981315,Real-L,data/samples_umap/real/L/L_0042_AF_B-0_0.png
5.7747474,2.7155118,4.8110905,Real-L,data/samples_umap/real/L/L_0043_AF_B-1_0.png
5.4532843,2.4284937,4.8583355,Real-L,data/samples_umap/real/L/L_0044_AF_B-0_0.png
5.0222554,1.8369443,8.388025,Real-L,data/samples_umap/real/L/L_0045_AF_B-0_0.png
5.0410566,1.8491701,8.385215,Real-L,data/samples_umap/real/L/L_0046_AF_B-1_0.png
4.7523165,1.5203912,8.108423,Real-L,data/samples_umap/real/L/L_0047_AF_B-2_0.png
4.6191177,1.4544337,8.013405,Real-L,data/samples_umap/real/L/L_0048_AF_B-3_0.png
5.6322227,2.695176,4.7594624,Real-L,data/samples_umap/real/L/L_0049_AF_B-0_0.png
5.5638213,2.6201305,4.7830915,Real-L,data/samples_umap/real/L/L_0050_AF_B-0_0.png
5.62136,2.66573,4.737095,Real-L,data/samples_umap/real/L/L_0051_AF_B-1_0.png
8.914029,3.510585,5.5351534,Real-L,data/samples_umap/real/L/L_0052_AF_B-0_0.png
8.076413,3.421745,5.2847795,Real-L,data/samples_umap/real/L/L_0053_AF_B-0_0.png
8.115552,3.4865532,5.318214,Real-L,data/samples_umap/real/L/L_0054_AF_B-1_0.png
6.905883,1.1961603,5.9107637,Real-L,data/samples_umap/real/L/L_0055_AF_B-0_0.png
6.9394865,1.2390429,5.886151,Real-L,data/samples_umap/real/L/L_0056_AF_B-1_0.png
7.098254,1.2684218,6.005898,Real-L,data/samples_umap/real/L/L_0057_AF_B-0_0.png
6.5680714,0.94736207,6.9110894,Real-L,data/samples_umap/real/L/L_0058_AF_B-0_0.png
7.2159286,2.4774983,7.4776497,Real-L,data/samples_umap/real/L/L_0059_AF_B-0_0.png
5.4766636,1.5873884,8.009238,Real-L,data/samples_umap/real/L/L_0060_AF_B-1_0.png
7.120161,2.6059694,7.4287906,Real-L,data/samples_umap/real/L/L_0061_AF_B-0_0.png
7.1199994,2.6552083,7.438565,Real-L,data/samples_umap/real/L/L_0062_AF_B-1_0.png
11.485966,4.9125395,4.4788785,Real-L,data/samples_umap/real/L/L_0063_AF_B-0_0.png
11.72739,4.726003,4.531111,Real-L,data/samples_umap/real/L/L_0064_AF_B-0_0.png
11.664213,4.6757054,4.576395,Real-L,data/samples_umap/real/L/L_0065_AF_B-0_0.png
11.689853,4.649626,4.580848,Real-L,data/samples_umap/real/L/L_0066_AF_B-1_0.png
11.614467,4.687449,4.5700145,Real-L,data/samples_umap/real/L/L_0067_AF_B-0_0.png
11.714386,4.6272078,4.6150913,Real-L,data/samples_umap/real/L/L_0068_AF_B-0_0.png
10.911705,7.4850187,5.8759103,Real-L,data/samples_umap/real/L/L_0069_AF_B-0_0.png
6.132385,3.881216,6.130569,Real-L,data/samples_umap/real/L/L_0070_AF_B-0_0.png
6.0772924,3.7485476,6.266608,Real-L,data/samples_umap/real/L/L_0071_AF_B-1_0.png
6.1253643,3.7710273,6.2485585,Real-L,data/samples_umap/real/L/L_0072_AF_B-0_0.png
6.220043,3.926765,6.1445208,Real-L,data/samples_umap/real/L/L_0073_AF_B-1_0.png
6.1970563,3.9353964,6.120237,Real-L,data/samples_umap/real/L/L_0074_AF_B-2_0.png
8.774875,7.005967,5.2131944,Real-L,data/samples_umap/real/L/L_0075_AF_B-3_0.png
6.2179904,3.8944294,6.170481,Real-L,data/samples_umap/real/L/L_0076_AF_B-0_0.png
6.22386,3.9075024,6.1736875,Real-L,data/samples_umap/real/L/L_0077_AF_B-1_0.png
6.065963,3.8340654,6.1310496,Real-L,data/samples_umap/real/L/L_0078_AF_B-0_0.png
8.163472,4.8559813,6.599636,Real-L,data/samples_umap/real/L/L_0079_AF_B-0_0.png
8.200707,4.887608,6.618381,Real-L,data/samples_umap/real/L/L_0080_AF_B-0_0.png
8.224051,4.858508,6.5218515,Real-L,data/samples_umap/real/L/L_0081_AF_B-0_0.png
8.230363,4.900148,6.5370774,Real-L,data/samples_umap/real/L/L_0082_AF_B-1_0.png
5.6253643,2.542375,7.221812,Real-L,data/samples_umap/real/L/L_0083_AF_B-0_0.png
8.209799,4.7303514,6.441975,Real-L,data/samples_umap/real/L/L_0084_AF_B-0_0.png
7.25285,3.5509589,6.2845,Real-L,data/samples_umap/real/L/L_0085_AF_B-0_0.png
7.248255,3.5224044,6.2661214,Real-L,data/samples_umap/real/L/L_0086_AF_B-1_0.png
7.2212267,3.4966993,6.270189,Real-L,data/samples_umap/real/L/L_0087_AF_B-2_0.png
6.5565643,0.8717993,6.147549,Real-L,data/samples_umap/real/L/L_0088_AF_B-0_0.png
5.9702415,3.2877038,5.9762664,Real-L,data/samples_umap/real/L/L_0089_AF_B-0_0.png
5.2748156,1.5908962,4.859153,Real-L,data/samples_umap/real/L/L_0090_AF_B-0_0.png
5.0479946,1.5159719,5.276083,Real-L,data/samples_umap/real/L/L_0091_AF_B-0_0.png
9.042465,4.82215,3.9743044,Real-L,data/samples_umap/real/L/L_0092_AF_B-0_0.png
9.123145,4.8481665,3.917664,Real-L,data/samples_umap/real/L/L_0093_AF_B-1_0.png
8.930408,4.7308946,4.2015853,Real-L,data/samples_umap/real/L/L_0094_AF_B-0_0.png
8.916953,4.7568088,4.195528,Real-L,data/samples_umap/real/L/L_0095_AF_B-1_0.png
8.917594,4.711124,4.1948624,Real-L,data/samples_umap/real/L/L_0096_AF_B-2_0.png
9.301488,4.870504,3.764176,Real-L,data/samples_umap/real/L/L_0097_AF_B-0_0.png
9.332891,4.882427,3.6777725,Real-L,data/samples_umap/real/L/L_0098_AF_B-1_0.png
9.309946,4.90955,3.6748707,Real-L,data/samples_umap/real/L/L_0099_AF_B-2_0.png
9.389238,4.7911744,3.6892292,Real-L,data/samples_umap/real/L/L_0100_AF_B-0_0.png
9.39331,4.7435274,3.6634588,Real-L,data/samples_umap/real/L/L_0101_AF_B-1_0.png
9.33357,4.837293,3.7628064,Real-L,data/samples_umap/real/L/L_0102_AF_B-2_0.png
9.285759,4.837087,3.7151384,Real-L,data/samples_umap/real/L/L_0103_AF_B-3_0.png
9.406649,4.754037,3.743421,Real-L,data/samples_umap/real/L/L_0104_AF_B-0_0.png
10.452812,4.8250575,4.1139255,Real-L,data/samples_umap/real/L/L_0105_AF_B-0_0.png
10.230994,7.2060165,5.902242,Real-L,data/samples_umap/real/L/L_0106_AF_B-0_0.png
11.209502,7.553415,5.9444118,Real-L,data/samples_umap/real/L/L_0107_AF_B-0_0.png
9.846804,6.377042,5.540655,Real-L,data/samples_umap/real/L/L_0108_AF_B-0_0.png
9.838512,6.4086337,5.5386043,Real-L,data/samples_umap/real/L/L_0109_AF_B-1_0.png
9.879733,6.5575237,5.496793,Real-L,data/samples_umap/real/L/L_0110_AF_B-0_0.png
5.758318,0.9044661,8.20059,Real-L,data/samples_umap/real/L/L_0111_AF_B-0_0.png
5.937222,0.8581441,8.174858,Real-L,data/samples_umap/real/L/L_0112_AF_B-1_0.png
6.2442293,0.7450287,7.7334757,Real-L,data/samples_umap/real/L/L_0113_AF_B-0_0.png
6.3880787,0.7794069,7.662611,Real-L,data/samples_umap/real/L/L_0114_AF_B-1_0.png
5.668574,1.0465902,7.892704,Real-L,data/samples_umap/real/L/L_0115_AF_B-0_0.png
5.662197,1.0432144,7.7825375,Real-L,data/samples_umap/real/L/L_0116_AF_B-1_0.png
5.743675,0.7064441,7.570409,Real-L,data/samples_umap/real/L/L_0117_AF_B-0_0.png
5.659344,0.9321092,7.4107666,Real-L,data/samples_umap/real/L/L_0118_AF_B-0_0.png
5.8108554,0.8952167,7.319101,Real-L,data/samples_umap/real/L/L_0119_AF_B-1_0.png
5.8724427,0.8171979,7.294569,Real-L,data/samples_umap/real/L/L_0120_AF_B-0_0.png
5.6895976,0.8790122,7.400376,Real-L,data/samples_umap/real/L/L_0121_AF_B-1_0.png
4.4887347,0.73948157,5.8249636,Real-L,data/samples_umap/real/L/L_0122_AF_B-0_0.png
4.5110145,0.71884143,5.872544,Real-L,data/samples_umap/real/L/L_0123_AF_B-1_0.png
4.631782,0.6754764,5.9915285,Real-L,data/samples_umap/real/L/L_0124_AF_B-0_0.png
4.613824,0.6750862,5.957368,Real-L,data/samples_umap/real/L/L_0125_AF_B-1_0.png
4.6467233,0.656759,5.9788966,Real-L,data/samples_umap/real/L/L_0126_AF_B-2_0.png
4.6505604,0.63196695,5.9745026,Real-L,data/samples_umap/real/L/L_0127_AF_B-3_0.png
4.5318794,0.7231154,5.8817096,Real-L,data/samples_umap/real/L/L_0128_AF_B-0_0.png
4.557599,0.7862305,5.6690254,Real-L,data/samples_umap/real/L/L_0129_AF_B-0_0.png
4.847057,0.8481302,6.3220553,Real-L,data/samples_umap/real/L/L_0130_AF_B-0_0.png
4.591557,0.7360396,6.1314716,Real-L,data/samples_umap/real/L/L_0131_AF_B-1_0.png
4.705698,0.64662546,5.9423475,Real-L,data/samples_umap/real/L/L_0132_AF_B-2_0.png
4.7600794,0.617959,5.9580483,Real-L,data/samples_umap/real/L/L_0133_AF_B-3_0.png
4.491387,0.7384209,6.1699977,Real-L,data/samples_umap/real/L/L_0134_AF_B-0_0.png
4.4931417,0.7622327,6.4250402,Real-L,data/samples_umap/real/L/L_0135_AF_B-1_0.png
4.7337914,0.6678145,5.938536,Real-L,data/samples_umap/real/L/L_0136_AF_B-0_0.png
4.5094705,0.9507783,7.653803,Real-L,data/samples_umap/real/L/L_0137_AF_B-0_0.png
4.4766245,0.7077517,6.0491247,Real-L,data/samples_umap/real/L/L_0138_AF_B-1_0.png
8.388786,5.043039,4.6430683,Real-L,data/samples_umap/real/L/L_0139_AF_B-0_0.png
8.451304,4.992942,4.700174,Real-L,data/samples_umap/real/L/L_0140_AF_B-1_0.png
8.450034,5.0610366,4.6913514,Real-L,data/samples_umap/real/L/L_0141_AF_B-2_0.png
8.547226,5.0333204,4.71172,Real-L,data/samples_umap/real/L/L_0142_AF_B-3_0.png
8.179193,5.309209,4.3176746,Real-L,data/samples_umap/real/L/L_0143_AF_B-0_0.png
5.639895,1.6831551,5.1734476,Real-L,data/samples_umap/real/L/L_0144_AF_B-0_0.png
5.639041,1.702944,5.1387973,Real-L,data/samples_umap/real/L/L_0145_AF_B-1_0.png
5.632107,1.6844562,5.1671286,Real-L,data/samples_umap/real/L/L_0146_AF_B-2_0.png
5.643315,1.5927385,5.3487515,Real-L,data/samples_umap/real/L/L_0147_AF_B-0_0.png
5.6423793,1.5956372,5.408451,Real-L,data/samples_umap/real/L/L_0148_AF_B-1_0.png
5.631407,1.6928178,5.158412,Real-L,data/samples_umap/real/L/L_0149_AF_B-0_0.png
5.1831946,1.5754976,5.2801733,Real-L,data/samples_umap/real/L/L_0150_AF_B-0_0.png
5.0702105,1.0315474,7.62558,Real-L,data/samples_umap/real/L/L_0151_AF_B-1_0.png
5.153477,1.5214382,5.2618704,Real-L,data/samples_umap/real/L/L_0152_AF_B-2_0.png
5.3895593,1.5845187,5.237045,Real-L,data/samples_umap/real/L/L_0153_AF_B-0_0.png
10.708852,5.867844,3.573029,Real-L,data/samples_umap/real/L/L_0154_AF_B-0_0.png
10.146727,4.9342337,3.4595876,Real-L,data/samples_umap/real/L/L_0155_AF_B-0_0.png
7.496149,3.936341,6.5375495,Real-L,data/samples_umap/real/L/L_0156_AF_B-0_0.png
6.0771623,3.5242836,6.4286265,Real-L,data/samples_umap/real/L/L_0157_AF_B-0_0.png
4.5302467,1.3372132,8.216324,Real-L,data/samples_umap/real/L/L_0158_AF_B-0_0.png
4.5346813,1.33305,8.207968,Real-L,data/samples_umap/real/L/L_0159_AF_B-1_0.png
7.4866867,3.9900649,6.5810695,Real-L,data/samples_umap/real/L/L_0160_AF_B-1_0.png
6.0013313,3.4437628,6.4554443,Real-L,data/samples_umap/real/L/L_0161_AF_B-0_0.png
6.4075913,2.744197,3.7269945,Real-L,data/samples_umap/real/L/L_0162_AF_B-0_0.png
6.4864416,2.8122249,3.7777715,Real-L,data/samples_umap/real/L/L_0163_AF_B-1_0.png
6.8480945,1.0094833,7.6091685,Real-L,data/samples_umap/real/L/L_0164_AF_B-0_0.png
6.7706394,0.8565728,7.5614843,Real-L,data/samples_umap/real/L/L_0165_AF_B-1_0.png
8.20919,6.180302,5.0445876,Real-L,data/samples_umap/real/L/L_0166_AF_B-0_0.png
8.274655,6.2538652,5.015891,Real-L,data/samples_umap/real/L/L_0167_AF_B-1_0.png
8.203228,6.187262,5.0664463,Real-L,data/samples_umap/real/L/L_0168_AF_B-0_0.png
8.15055,6.093822,5.055899,Real-L,data/samples_umap/real/L/L_0169_AF_B-1_0.png
7.7587934,5.6516995,5.2771363,Real-L,data/samples_umap/real/L/L_0170_AF_B-0_0.png
7.74657,5.5574174,4.8640947,Real-L,data/samples_umap/real/L/L_0171_AF_B-0_0.png
7.7151327,5.543392,4.8616056,Real-L,data/samples_umap/real/L/L_0172_AF_B-1_0.png
9.036233,7.227655,4.994285,Real-L,data/samples_umap/real/L/L_0173_AF_B-0_0.png
8.950191,7.0711384,5.1638036,Real-L,data/samples_umap/real/L/L_0174_AF_B-0_0.png
8.699239,6.5305867,5.5590425,Real-L,data/samples_umap/real/L/L_0175_AF_B-0_0.png
8.815398,6.7982335,5.519716,Real-L,data/samples_umap/real/L/L_0176_AF_B-0_0.png
8.840146,6.8067765,5.5273895,Real-L,data/samples_umap/real/L/L_0177_AF_B-1_0.png
8.775991,6.647935,5.682794,Real-L,data/samples_umap/real/L/L_0178_AF_B-0_0.png
8.304897,5.3947034,6.422829,Real-L,data/samples_umap/real/L/L_0179_AF_B-0_0.png
4.467143,1.305277,8.183685,Real-L,data/samples_umap/real/L/L_0180_AF_B-0_0.png
7.49147,1.7813331,6.5331097,Real-L,data/samples_umap/real/L/L_0181_AF_B-0_0.png
6.8800926,1.3106911,6.573969,Real-L,data/samples_umap/real/L/L_0182_AF_B-0_0.png
6.3463593,1.2099724,7.2460895,Real-L,data/samples_umap/real/L/L_0183_AF_B-0_0.png
6.3483715,1.2046297,7.1931725,Real-L,data/samples_umap/real/L/L_0184_AF_B-1_0.png
6.353777,1.1286948,7.2614446,Real-L,data/samples_umap/real/L/L_0185_AF_B-0_0.png
6.3377566,1.2074254,7.200662,Real-L,data/samples_umap/real/L/L_0186_AF_B-2_0.png
6.3331676,1.1981138,7.1987367,Real-L,data/samples_umap/real/L/L_0187_AF_B-3_0.png
5.267744,1.2229182,8.251324,Real-L,data/samples_umap/real/L/L_0188_AF_B-0_0.png
6.4527,0.79151994,7.9120007,Real-L,data/samples_umap/real/L/L_0189_AF_B-1_0.png
6.040038,1.2776506,7.993366,Real-L,data/samples_umap/real/L/L_0190_AF_B-2_0.png
6.1253386,1.2096463,8.029227,Real-L,data/samples_umap/real/L/L_0191_AF_B-3_0.png
5.7188416,0.8864207,8.269032,Real-L,data/samples_umap/real/L/L_0192_AF_B-0_0.png
7.1599,2.430242,7.4655833,Real-L,data/samples_umap/real/L/L_0193_AF_B-0_0.png
7.466714,4.691337,4.0731664,Real-L,data/samples_umap/real/L/L_0194_AF_B-0_0.png
7.4558477,4.7152095,4.0874867,Real-L,data/samples_umap/real/L/L_0195_AF_B-1_0.png
8.022014,5.003418,6.6801805,Real-L,data/samples_umap/real/L/L_0196_AF_B-0_0.png
8.205632,4.8978777,6.880268,Real-L,data/samples_umap/real/L/L_0197_AF_B-0_0.png
8.137587,2.8387127,6.349546,Real-L,data/samples_umap/real/L/L_0198_AF_B-0_0.png
7.7679243,3.224413,6.4381166,Real-L,data/samples_umap/real/L/L_0199_AF_B-1_0.png
7.9656863,2.5922515,6.3819265,Real-L,data/samples_umap/real/L/L_0200_AF_B-0_0.png
9.014459,3.4966304,5.6473346,Real-L,data/samples_umap/real/L/L_0201_AF_B-1_0.png
9.047743,3.5092702,5.6454353,Real-L,data/samples_umap/real/L/L_0202_AF_B-2_0.png
4.969385,1.6912304,8.3541355,Real-L,data/samples_umap/real/L/L_0203_AF_B-0_0.png
5.061511,1.568002,8.193189,Real-L,data/samples_umap/real/L/L_0204_AF_B-0_0.png
4.417164,1.2611217,8.199755,Real-L,data/samples_umap/real/L/L_0205_AF_B-0_0.png
5.8211393,1.604867,8.082947,Real-L,data/samples_umap/real/L/L_0206_AF_B-0_0.png
5.7985497,1.6058005,8.08302,Real-L,data/samples_umap/real/L/L_0207_AF_B-1_0.png
7.0141945,1.6366915,7.90564,Real-L,data/samples_umap/real/L/L_0208_AF_B-0_0.png
7.0920434,1.6338347,7.9355674,Real-L,data/samples_umap/real/L/L_0209_AF_B-1_0.png
6.5569,1.5611243,7.952987,Real-L,data/samples_umap/real/L/L_0210_AF_B-0_0.png
6.508488,1.5986563,7.9502325,Real-L,data/samples_umap/real/L/L_0211_AF_B-1_0.png
6.852541,1.590704,7.9190803,Real-L,data/samples_umap/real/L/L_0212_AF_B-0_0.png
9.807558,5.9153676,5.632689,Real-L,data/samples_umap/real/L/L_0213_AF_B-0_0.png
9.869245,5.9365945,5.596269,Real-L,data/samples_umap/real/L/L_0214_AF_B-0_0.png
9.826924,5.9895477,5.6887746,Real-L,data/samples_umap/real/L/L_0215_AF_B-0_0.png
9.836904,6.034415,5.6592255,Real-L,data/samples_umap/real/L/L_0216_AF_B-1_0.png
9.920105,6.160374,5.5550475,Real-L,data/samples_umap/real/L/L_0217_AF_B-0_0.png
9.954276,6.1495843,5.5585055,Real-L,data/samples_umap/real/L/L_0218_AF_B-1_0.png
9.924809,6.0215707,5.5984874,Real-L,data/samples_umap/real/L/L_0219_AF_B-0_0.png
9.950655,5.9300776,5.5436807,Real-L,data/samples_umap/real/L/L_0220_AF_B-0_0.png
10.017109,5.950012,5.4869127,Real-L,data/samples_umap/real/L/L_0221_AF_B-0_0.png
6.320658,1.0445944,7.72522,Real-L,data/samples_umap/real/L/L_0222_AF_B-0_0.png
5.90089,1.2461675,8.03841,Real-L,data/samples_umap/real/L/L_0223_AF_B-0_0.png
6.1488996,1.1627376,8.078358,Real-L,data/samples_umap/real/L/L_0224_AF_B-0_0.png
6.5772376,1.5062625,7.8204737,Real-L,data/samples_umap/real/L/L_0225_AF_B-0_0.png
6.755745,1.462724,7.8111925,Real-L,data/samples_umap/real/L/L_0226_AF_B-1_0.png
5.907892,1.176948,8.039188,Real-L,data/samples_umap/real/L/L_0227_AF_B-0_0.png
6.171103,1.0650524,7.991164,Real-L,data/samples_umap/real/L/L_0228_AF_B-0_0.png
6.641407,0.94745797,8.065375,Real-L,data/samples_umap/real/L/L_0229_AF_B-1_0.png
6.337917,1.1001948,8.033234,Real-L,data/samples_umap/real/L/L_0230_AF_B-0_0.png
6.643025,0.70295846,7.7392173,Real-L,data/samples_umap/real/L/L_0231_AF_B-0_0.png
6.6315985,0.7732441,7.7426844,Real-L,data/samples_umap/real/L/L_0232_AF_B-1_0.png
9.453048,5.8826237,6.347407,Real-L,data/samples_umap/real/L/L_0233_AF_B-0_0.png
9.459641,5.883667,6.3689756,Real-L,data/samples_umap/real/L/L_0234_AF_B-1_0.png
9.420634,5.8519077,6.411097,Real-L,data/samples_umap/real/L/L_0235_AF_B-0_0.png
9.1572075,5.7404485,6.4482903,Real-L,data/samples_umap/real/L/L_0236_AF_B-0_0.png
9.438014,5.8739476,6.423134,Real-L,data/samples_umap/real/L/L_0237_AF_B-1_0.png
9.431768,5.89183,6.423086,Real-L,data/samples_umap/real/L/L_0238_AF_B-0_0.png
9.438756,5.750821,6.3419027,Real-L,data/samples_umap/real/L/L_0239_AF_B-0_0.png
9.429065,5.875226,6.3907,Real-L,data/samples_umap/real/L/L_0240_AF_B-0_0.png
9.469664,5.805115,6.4178276,Real-L,data/samples_umap/real/L/L_0241_AF_B-0_0.png
9.428045,5.8837705,6.410392,Real-L,data/samples_umap/real/L/L_0242_AF_B-0_0.png
9.422702,5.851632,6.4254885,Real-L,data/samples_umap/real/L/L_0243_AF_B-0_0.png
6.6279035,0.7175952,7.8156285,Real-L,data/samples_umap/real/L/L_0244_AF_B-0_0.png
6.6829906,0.74231523,7.805881,Real-L,data/samples_umap/real/L/L_0245_AF_B-1_0.png
6.344099,0.81826663,7.5227065,Real-L,data/samples_umap/real/L/L_0246_AF_B-0_0.png
6.2271066,0.89891547,7.576209,Real-L,data/samples_umap/real/L/L_0247_AF_B-0_0.png
6.1289625,0.8389335,7.455266,Real-L,data/samples_umap/real/L/L_0248_AF_B-0_0.png
6.2131777,0.82145214,7.4888535,Real-L,data/samples_umap/real/L/L_0249_AF_B-1_0.png
7.4468164,1.4619638,7.6671677,Real-L,data/samples_umap/real/L/L_0250_AF_B-0_0.png
6.199161,1.2206808,6.921772,Real-L,data/samples_umap/real/L/L_0251_AF_B-0_0.png
7.3549457,1.6778468,7.992696,Real-L,data/samples_umap/real/L/L_0252_AF_B-0_0.png
6.8773384,1.6526204,7.984834,Real-L,data/samples_umap/real/L/L_0253_AF_B-0_0.png
7.79191,1.5595527,7.808836,Real-L,data/samples_umap/real/L/L_0254_AF_B-0_0.png
10.473855,5.68535,3.3824837,Real-L,data/samples_umap/real/L/L_0255_AF_B-0_0.png
10.80349,5.6952577,3.826442,Real-L,data/samples_umap/real/L/L_0256_AF_B-0_0.png
10.672792,5.5082183,3.6546144,Real-L,data/samples_umap/real/L/L_0257_AF_B-0_0.png
10.44332,5.1130886,5.3331094,Real-L,data/samples_umap/real/L/L_0258_AF_B-0_0.png
9.013619,4.88763,4.8255076,Real-L,data/samples_umap/real/L/L_0259_AF_B-0_0.png
5.9556284,3.0433354,4.257137,Real-L,data/samples_umap/real/L/L_0260_AF_B-0_0.png
5.9204264,3.0463624,4.2770476,Real-L,data/samples_umap/real/L/L_0261_AF_B-1_0.png
5.3324356,2.2950788,5.058606,Real-L,data/samples_umap/real/L/L_0262_AF_B-0_0.png
5.307928,1.9864209,5.419562,Real-L,data/samples_umap/real/L/L_0263_AF_B-0_0.png
7.812704,2.7132542,5.5159287,Real-L,data/samples_umap/real/L/L_0264_AF_B-0_0.png
7.6526814,3.0610697,4.760281,Real-L,data/samples_umap/real/L/L_0265_AF_B-0_0.png
4.8786383,1.4994242,5.136768,Real-L,data/samples_umap/real/L/L_0266_AF_B-0_0.png
4.8402057,1.4963392,5.132192,Real-L,data/samples_umap/real/L/L_0267_AF_B-1_0.png
5.1696553,1.8252193,5.4575276,Real-L,data/samples_umap/real/L/L_0268_AF_B-0_0.png
5.1737967,1.6919792,5.493774,Real-L,data/samples_umap/real/L/L_0269_AF_B-1_0.png
4.4055333,1.1464506,5.247647,Real-L,data/samples_umap/real/L/L_0270_AF_B-0_0.png
5.146162,2.230348,4.7072625,Real-L,data/samples_umap/real/L/L_0271_AF_B-1_0.png
7.873001,5.754354,5.2131414,Real-L,data/samples_umap/real/L/L_0272_AF_B-0_0.png
7.764836,5.696847,5.1731825,Real-L,data/samples_umap/real/L/L_0273_AF_B-0_0.png
7.773456,5.7097783,5.154081,Real-L,data/samples_umap/real/L/L_0274_AF_B-1_0.png
7.790227,5.723568,5.147639,Real-L,data/samples_umap/real/L/L_0275_AF_B-2_0.png
9.160769,6.124361,4.0969934,Real-L,data/samples_umap/real/L/L_0276_AF_B-0_0.png
8.785825,4.7625504,3.6463223,Real-L,data/samples_umap/real/L/L_0277_AF_B-0_0.png
8.774154,4.790521,3.6520565,Real-L,data/samples_umap/real/L/L_0278_AF_B-1_0.png
9.012875,4.7656507,3.7593162,Real-L,data/samples_umap/real/L/L_0279_AF_B-2_0.png
8.983236,4.66573,3.7994735,Real-L,data/samples_umap/real/L/L_0280_AF_B-0_0.png
