x,y,label,img_path
2.753041,2.1141288,Real-gene0,data/samples_umap/real/gene_0/gene0_0754_AF_B-0_0.png
10.874603,3.013303,Real-gene0,data/samples_umap/real/gene_0/gene0_1310_AF_B-0_0.png
9.608445,3.7916567,Real-gene0,data/samples_umap/real/gene_0/gene0_0502_AF_B-0_0.png
6.8670173,3.4637098,Real-gene0,data/samples_umap/real/gene_0/gene0_0784_AF_B-0_0.png
6.018619,2.6729164,Real-gene0,data/samples_umap/real/gene_0/gene0_0432_AF_B-1_0.png
9.268292,2.91908,Real-gene0,data/samples_umap/real/gene_0/gene0_1061_AF_B-2_0.png
8.760157,9.755726,Real-gene0,data/samples_umap/real/gene_0/gene0_1783_AF_B-0_0.png
11.258003,5.625295,Real-gene0,data/samples_umap/real/gene_0/gene0_0071_AF_B-0_0.png
3.4354024,3.7842515,Real-gene0,data/samples_umap/real/gene_0/gene0_0029_AF_B-0_0.png
4.030172,3.166617,Real-gene0,data/samples_umap/real/gene_0/gene0_0497_AF_B-0_0.png
7.5330176,3.3040526,Real-gene0,data/samples_umap/real/gene_0/gene0_0959_AF_B-0_0.png
7.5950794,4.940308,Real-gene0,data/samples_umap/real/gene_0/gene0_0022_AF_B-0_0.png
5.732546,4.125558,Real-gene0,data/samples_umap/real/gene_0/gene0_1635_AF_B-1_0.png
5.703219,3.6414695,Real-gene0,data/samples_umap/real/gene_0/gene0_1453_AF_B-0_0.png
4.570177,2.9475386,Real-gene0,data/samples_umap/real/gene_0/gene0_0284_AF_B-1_0.png
12.909803,4.5593705,Real-gene0,data/samples_umap/real/gene_0/gene0_1561_AF_B-0_0.png
9.91764,5.023033,Real-gene0,data/samples_umap/real/gene_0/gene0_0860_AF_B-3_0.png
8.029856,4.949207,Real-gene0,data/samples_umap/real/gene_0/gene0_0439_AF_B-0_0.png
3.0198977,2.3156805,Real-gene0,data/samples_umap/real/gene_0/gene0_1953_AF_B-0_0.png
7.5171156,3.389506,Real-gene0,data/samples_umap/real/gene_0/gene0_0771_AF_B-0_0.png
2.5680397,2.608785,Real-gene0,data/samples_umap/real/gene_0/gene0_1922_AF_B-0_0.png
11.548378,3.5154064,Real-gene0,data/samples_umap/real/gene_0/gene0_1309_AF_B-0_0.png
7.5514083,8.287335,Real-gene0,data/samples_umap/real/gene_0/gene0_1184_AF_B-0_0.png
4.387121,3.252949,Real-gene0,data/samples_umap/real/gene_0/gene0_0406_AF_B-0_0.png
6.587986,2.670615,Real-gene0,data/samples_umap/real/gene_0/gene0_1889_AF_B-0_0.png
9.242857,2.9170623,Real-gene0,data/samples_umap/real/gene_0/gene0_1965_AF_B-0_0.png
6.2580037,4.4071116,Real-gene0,data/samples_umap/real/gene_0/gene0_1016_AF_B-0_0.png
9.257749,2.8818946,Real-gene0,data/samples_umap/real/gene_0/gene0_1148_AF_B-1_0.png
12.649275,4.8893895,Real-gene0,data/samples_umap/real/gene_0/gene0_1958_AF_B-0_0.png
5.7792525,3.5209382,Real-gene0,data/samples_umap/real/gene_0/gene0_0944_AF_B-0_0.png
3.9555573,2.8347116,Real-gene0,data/samples_umap/real/gene_0/gene0_0334_AF_B-0_0.png
4.705137,6.067311,Real-gene0,data/samples_umap/real/gene_0/gene0_1115_AF_B-0_0.png
4.9091682,6.510885,Real-gene0,data/samples_umap/real/gene_0/gene0_0070_AF_B-0_0.png
9.379463,3.2572732,Real-gene0,data/samples_umap/real/gene_0/gene0_1371_AF_B-1_0.png
0.79715616,3.9795067,Real-gene0,data/samples_umap/real/gene_0/gene0_0177_AF_B-0_0.png
5.2079573,2.7241883,Real-gene0,data/samples_umap/real/gene_0/gene0_1086_AF_B-0_0.png
2.5874882,3.3676472,Real-gene0,data/samples_umap/real/gene_0/gene0_0155_AF_B-3_0.png
8.438253,4.0089784,Real-gene0,data/samples_umap/real/gene_0/gene0_0116_AF_B-2_0.png
2.17964,3.166231,Real-gene0,data/samples_umap/real/gene_0/gene0_0760_AF_B-0_0.png
4.1286526,2.607651,Real-gene0,data/samples_umap/real/gene_0/gene0_1078_AF_B-0_0.png
5.99864,2.6339922,Real-gene0,data/samples_umap/real/gene_0/gene0_1171_AF_B-0_0.png
6.353124,4.4236865,Real-gene0,data/samples_umap/real/gene_0/gene0_1002_AF_B-5_0.png
4.9221067,4.7137675,Real-gene0,data/samples_umap/real/gene_0/gene0_1243_AF_B-0_0.png
5.9338083,3.897485,Real-gene0,data/samples_umap/real/gene_0/gene0_0305_AF_B-0_0.png
0.09263009,3.6387904,Real-gene0,data/samples_umap/real/gene_0/gene0_1200_AF_B-0_0.png
-0.18177414,3.5553749,Real-gene0,data/samples_umap/real/gene_0/gene0_0694_AF_B-2_0.png
2.487237,2.798626,Real-gene0,data/samples_umap/real/gene_0/gene0_0682_AF_B-0_0.png
4.93864,2.9503934,Real-gene0,data/samples_umap/real/gene_0/gene0_0085_AF_B-0_0.png
4.8675785,4.0109982,Real-gene0,data/samples_umap/real/gene_0/gene0_1023_AF_B-0_0.png
6.222724,3.710736,Real-gene0,data/samples_umap/real/gene_0/gene0_0355_AF_B-0_0.png
2.7785785,2.6229136,Real-gene0,data/samples_umap/real/gene_0/gene0_1051_AF_B-0_0.png
6.7051296,3.9534729,Real-gene0,data/samples_umap/real/gene_0/gene0_0617_AF_B-0_0.png
7.015278,3.339153,Real-gene0,data/samples_umap/real/gene_0/gene0_1325_AF_B-2_0.png
9.282272,4.1961656,Real-gene0,data/samples_umap/real/gene_0/gene0_1133_AF_B-0_0.png
8.48689,3.131102,Real-gene0,data/samples_umap/real/gene_0/gene0_1973_AF_B-0_0.png
7.9235435,4.993882,Real-gene0,data/samples_umap/real/gene_0/gene0_0441_AF_B-1_0.png
5.7400002,3.1171277,Real-gene0,data/samples_umap/real/gene_0/gene0_0433_AF_B-0_0.png
5.970098,4.4698496,Real-gene0,data/samples_umap/real/gene_0/gene0_0560_AF_B-3_0.png
7.6871734,4.3940225,Real-gene0,data/samples_umap/real/gene_0/gene0_0475_AF_B-1_0.png
3.8934064,3.1677887,Real-gene0,data/samples_umap/real/gene_0/gene0_0243_AF_B-0_0.png
11.460081,4.707309,Real-gene0,data/samples_umap/real/gene_0/gene0_0449_AF_B-1_0.png
6.558553,2.77287,Real-gene0,data/samples_umap/real/gene_0/gene0_1551_AF_B-0_0.png
3.0636733,3.0306187,Real-gene0,data/samples_umap/real/gene_0/gene0_0199_AF_B-0_0.png
5.927279,3.1497908,Real-gene0,data/samples_umap/real/gene_0/gene0_0513_AF_B-0_0.png
7.2488585,4.73959,Real-gene0,data/samples_umap/real/gene_0/gene0_0881_AF_B-1_0.png
3.0329292,2.466068,Real-gene0,data/samples_umap/real/gene_0/gene0_0708_AF_B-0_0.png
5.444421,3.4699845,Real-gene0,data/samples_umap/real/gene_0/gene0_0309_AF_B-0_0.png
1.7196144,5.3662686,Real-gene0,data/samples_umap/real/gene_0/gene0_0588_AF_B-1_0.png
10.604366,4.875295,Real-gene0,data/samples_umap/real/gene_0/gene0_0067_AF_B-0_0.png
12.260815,4.675866,Real-gene0,data/samples_umap/real/gene_0/gene0_0836_AF_B-0_0.png
2.7535036,2.0617611,Real-gene0,data/samples_umap/real/gene_0/gene0_0640_AF_B-1_0.png
2.781408,3.252612,Real-gene0,data/samples_umap/real/gene_0/gene0_1680_AF_B-1_0.png
2.8932734,2.481751,Real-gene0,data/samples_umap/real/gene_0/gene0_1698_AF_B-0_0.png
7.5551095,3.905262,Real-gene0,data/samples_umap/real/gene_0/gene0_0058_AF_B-2_0.png
7.951144,3.8007925,Real-gene0,data/samples_umap/real/gene_0/gene0_1874_AF_B-0_0.png
5.6570454,3.4390364,Real-gene0,data/samples_umap/real/gene_0/gene0_1764_AF_B-1_0.png
7.163288,4.9826255,Real-gene0,data/samples_umap/real/gene_0/gene0_1262_AF_B-1_0.png
4.2864604,3.2267902,Real-gene0,data/samples_umap/real/gene_0/gene0_0412_AF_B-1_0.png
6.501141,2.9000585,Real-gene0,data/samples_umap/real/gene_0/gene0_1908_AF_B-0_0.png
12.698761,4.9527583,Real-gene0,data/samples_umap/real/gene_0/gene0_1566_AF_B-0_0.png
7.940335,4.73114,Real-gene0,data/samples_umap/real/gene_0/gene0_1843_AF_B-1_0.png
2.798637,2.3554838,Real-gene0,data/samples_umap/real/gene_0/gene0_0686_AF_B-0_0.png
8.470376,3.1954088,Real-gene0,data/samples_umap/real/gene_0/gene0_1345_AF_B-1_0.png
4.7681403,4.211352,Real-gene0,data/samples_umap/real/gene_0/gene0_0867_AF_B-1_0.png
11.735671,3.563027,Real-gene0,data/samples_umap/real/gene_0/gene0_1255_AF_B-0_0.png
10.488772,5.1816916,Real-gene0,data/samples_umap/real/gene_0/gene0_1256_AF_B-0_0.png
6.984071,4.495957,Real-gene0,data/samples_umap/real/gene_0/gene0_1445_AF_B-1_0.png
11.940983,5.508258,Real-gene0,data/samples_umap/real/gene_0/gene0_1330_AF_B-0_0.png
7.657992,4.8564844,Real-gene0,data/samples_umap/real/gene_0/gene0_0008_AF_B-0_0.png
7.4648232,3.9571319,Real-gene0,data/samples_umap/real/gene_0/gene0_1603_AF_B-1_0.png
6.14157,2.683827,Real-gene0,data/samples_umap/real/gene_0/gene0_1525_AF_B-1_0.png
4.0348907,3.4374864,Real-gene0,data/samples_umap/real/gene_0/gene0_0189_AF_B-1_0.png
4.5944586,2.9871871,Real-gene0,data/samples_umap/real/gene_0/gene0_0283_AF_B-0_0.png
2.3941226,3.7762685,Real-gene0,data/samples_umap/real/gene_0/gene0_1936_AF_B-0_0.png
5.9882865,3.1257598,Real-gene0,data/samples_umap/real/gene_0/gene0_0218_AF_B-1_0.png
7.4354,3.9650571,Real-gene0,data/samples_umap/real/gene_0/gene0_0701_AF_B-0_0.png
11.967336,5.622514,Real-gene0,data/samples_umap/real/gene_0/gene0_1329_AF_B-1_0.png
8.37325,3.4613252,Real-gene0,data/samples_umap/real/gene_0/gene0_1410_AF_B-0_0.png
8.151775,4.077904,Real-gene0,data/samples_umap/real/gene_0/gene0_1304_AF_B-0_0.png
5.376899,4.3784685,Real-gene0,data/samples_umap/real/gene_0/gene0_0364_AF_B-0_0.png
2.3311272,4.283706,Real-gene0,data/samples_umap/real/gene_0/gene0_1227_AF_B-0_0.png
9.4794855,3.5629756,Real-gene0,data/samples_umap/real/gene_0/gene0_1858_AF_B-0_0.png
10.4414,5.409824,Real-gene0,data/samples_umap/real/gene_0/gene0_0223_AF_B-0_0.png
6.08479,3.016994,Real-gene0,data/samples_umap/real/gene_0/gene0_0515_AF_B-0_0.png
5.7236743,4.2016935,Real-gene0,data/samples_umap/real/gene_0/gene0_1439_AF_B-0_0.png
6.8460283,3.008762,Real-gene0,data/samples_umap/real/gene_0/gene0_1819_AF_B-0_0.png
7.61623,3.9504328,Real-gene0,data/samples_umap/real/gene_0/gene0_0057_AF_B-1_0.png
5.1390023,2.7775457,Real-gene0,data/samples_umap/real/gene_0/gene0_1644_AF_B-1_0.png
11.699025,6.236044,Real-gene0,data/samples_umap/real/gene_0/gene0_1772_AF_B-0_0.png
2.6235363,2.2131922,Real-gene0,data/samples_umap/real/gene_0/gene0_1919_AF_B-0_0.png
5.6880736,2.664674,Real-gene0,data/samples_umap/real/gene_0/gene0_1900_AF_B-0_0.png
7.3984613,5.5941005,Real-gene0,data/samples_umap/real/gene_0/gene0_1245_AF_B-0_0.png
2.9840915,2.9593835,Real-gene0,data/samples_umap/real/gene_0/gene0_1474_AF_B-2_0.png
4.089225,3.025466,Real-gene0,data/samples_umap/real/gene_0/gene0_1461_AF_B-1_0.png
7.3366237,4.2311997,Real-gene0,data/samples_umap/real/gene_0/gene0_0882_AF_B-0_0.png
5.227462,3.1784673,Real-gene0,data/samples_umap/real/gene_0/gene0_0320_AF_B-1_0.png
10.992207,3.0044847,Real-gene0,data/samples_umap/real/gene_0/gene0_1812_AF_B-0_0.png
10.737945,5.039437,Real-gene0,data/samples_umap/real/gene_0/gene0_1895_AF_B-0_0.png
9.583956,3.4249694,Real-gene0,data/samples_umap/real/gene_0/gene0_0225_AF_B-0_0.png
4.9569473,3.289411,Real-gene0,data/samples_umap/real/gene_0/gene0_1455_AF_B-1_0.png
6.678755,2.581583,Real-gene0,data/samples_umap/real/gene_0/gene0_1887_AF_B-0_0.png
8.475935,3.1933978,Real-gene0,data/samples_umap/real/gene_0/gene0_0032_AF_B-2_0.png
10.50047,4.956819,Real-gene0,data/samples_umap/real/gene_0/gene0_0210_AF_B-0_0.png
4.935863,3.6301527,Real-gene0,data/samples_umap/real/gene_0/gene0_0889_AF_B-2_0.png
4.6357226,4.261906,Real-gene0,data/samples_umap/real/gene_0/gene0_0300_AF_B-0_0.png
6.2965536,2.5722678,Real-gene0,data/samples_umap/real/gene_0/gene0_1529_AF_B-0_0.png
2.8812244,2.3380897,Real-gene0,data/samples_umap/real/gene_0/gene0_0685_AF_B-0_0.png
9.377613,5.107372,Real-gene0,data/samples_umap/real/gene_0/gene0_1127_AF_B-1_0.png
12.091621,4.621603,Real-gene0,data/samples_umap/real/gene_0/gene0_0834_AF_B-0_0.png
7.111654,3.0450644,Real-gene0,data/samples_umap/real/gene_0/gene0_1540_AF_B-2_0.png
5.5874724,4.146019,Real-gene0,data/samples_umap/real/gene_0/gene0_0358_AF_B-0_0.png
6.985385,3.73737,Real-gene0,data/samples_umap/real/gene_0/gene0_0370_AF_B-0_0.png
5.8666306,3.9313343,Real-gene0,data/samples_umap/real/gene_0/gene0_0885_AF_B-0_0.png
2.1053636,3.2736363,Real-gene0,data/samples_umap/real/gene_0/gene0_1576_AF_B-1_0.png
13.198258,4.5909724,Real-gene0,data/samples_umap/real/gene_0/gene0_1993_AF_B-1_0.png
11.810686,4.1312804,Real-gene0,data/samples_umap/real/gene_0/gene0_1490_AF_B-0_0.png
2.24761,3.9088655,Real-gene0,data/samples_umap/real/gene_0/gene0_0529_AF_B-0_0.png
5.4328985,4.334918,Real-gene0,data/samples_umap/real/gene_0/gene0_0567_AF_B-0_0.png
2.3060486,3.1478114,Real-gene0,data/samples_umap/real/gene_0/gene0_1201_AF_B-1_0.png
9.400307,5.0202456,Real-gene0,data/samples_umap/real/gene_0/gene0_0130_AF_B-0_0.png
11.035628,3.4014592,Real-gene0,data/samples_umap/real/gene_0/gene0_0142_AF_B-0_0.png
8.33078,4.4222565,Real-gene0,data/samples_umap/real/gene_0/gene0_0524_AF_B-1_0.png
1.1907445,4.475688,Real-gene0,data/samples_umap/real/gene_0/gene0_0203_AF_B-1_0.png
8.3604765,3.5255976,Real-gene0,data/samples_umap/real/gene_0/gene0_1537_AF_B-5_0.png
4.8528194,3.169655,Real-gene0,data/samples_umap/real/gene_0/gene0_1095_AF_B-0_0.png
7.7915754,4.6034307,Real-gene0,data/samples_umap/real/gene_0/gene0_1838_AF_B-0_0.png
5.9093556,2.7790062,Real-gene0,data/samples_umap/real/gene_0/gene0_0423_AF_B-0_0.png
2.1360877,3.9944186,Real-gene0,data/samples_umap/real/gene_0/gene0_0958_AF_B-1_0.png
8.182867,4.3770075,Real-gene0,data/samples_umap/real/gene_0/gene0_1354_AF_B-0_0.png
9.3095455,4.205733,Real-gene0,data/samples_umap/real/gene_0/gene0_0262_AF_B-0_0.png
0.7448504,4.745268,Real-gene0,data/samples_umap/real/gene_0/gene0_0080_AF_B-1_0.png
10.117415,5.2767606,Real-gene0,data/samples_umap/real/gene_0/gene0_1612_AF_B-0_0.png
2.497889,2.8527472,Real-gene0,data/samples_umap/real/gene_0/gene0_0789_AF_B-1_0.png
8.244275,7.4752965,Real-gene0,data/samples_umap/real/gene_0/gene0_1150_AF_B-3_0.png
7.6935453,5.7531104,Real-gene0,data/samples_umap/real/gene_0/gene0_1337_AF_B-1_0.png
7.903836,4.309076,Real-gene0,data/samples_umap/real/gene_0/gene0_1602_AF_B-0_0.png
7.591925,4.055765,Real-gene0,data/samples_umap/real/gene_0/gene0_0704_AF_B-0_0.png
4.459613,4.11944,Real-gene0,data/samples_umap/real/gene_0/gene0_1784_AF_B-0_0.png
6.221114,2.637114,Real-gene0,data/samples_umap/real/gene_0/gene0_1524_AF_B-0_0.png
6.7808366,4.4558644,Real-gene0,data/samples_umap/real/gene_0/gene0_0362_AF_B-0_0.png
6.5606017,3.9456072,Real-gene0,data/samples_umap/real/gene_0/gene0_0378_AF_B-1_0.png
3.0391788,2.7725186,Real-gene0,data/samples_umap/real/gene_0/gene0_1469_AF_B-0_0.png
12.681014,4.962496,Real-gene0,data/samples_umap/real/gene_0/gene0_1556_AF_B-0_0.png
4.0305333,3.4460351,Real-gene0,data/samples_umap/real/gene_0/gene0_0188_AF_B-0_0.png
7.178841,2.927872,Real-gene0,data/samples_umap/real/gene_0/gene0_1090_AF_B-0_0.png
-0.09812429,3.7003446,Real-gene0,data/samples_umap/real/gene_0/gene0_0851_AF_B-1_0.png
2.7591681,2.5602162,Real-gene0,data/samples_umap/real/gene_0/gene0_1914_AF_B-1_0.png
7.821303,4.9221463,Real-gene0,data/samples_umap/real/gene_0/gene0_0532_AF_B-1_0.png
6.6713367,2.8705943,Real-gene0,data/samples_umap/real/gene_0/gene0_1847_AF_B-1_0.png
4.810776,3.2739143,Real-gene0,data/samples_umap/real/gene_0/gene0_0081_AF_B-0_0.png
4.8183017,3.5597692,Real-gene0,data/samples_umap/real/gene_0/gene0_0890_AF_B-3_0.png
11.046759,5.9149394,Real-gene0,data/samples_umap/real/gene_0/gene0_0737_AF_B-0_0.png
8.549112,4.0689673,Real-gene0,data/samples_umap/real/gene_0/gene0_1351_AF_B-1_0.png
4.102801,3.023884,Real-gene0,data/samples_umap/real/gene_0/gene0_0848_AF_B-0_0.png
3.4538922,6.301266,Real-gene0,data/samples_umap/real/gene_0/gene0_0853_AF_B-0_0.png
2.4139988,3.1421292,Real-gene0,data/samples_umap/real/gene_0/gene0_0174_AF_B-0_0.png
3.807185,2.681935,Real-gene0,data/samples_umap/real/gene_0/gene0_1699_AF_B-0_0.png
9.277115,3.237196,Real-gene0,data/samples_umap/real/gene_0/gene0_1343_AF_B-0_0.png
3.974456,3.1359305,Real-gene0,data/samples_umap/real/gene_0/gene0_1460_AF_B-0_0.png
5.312829,4.9628654,Real-gene0,data/samples_umap/real/gene_0/gene0_1247_AF_B-0_0.png
5.1399636,3.9846454,Real-gene0,data/samples_umap/real/gene_0/gene0_1639_AF_B-1_0.png
-0.15297203,3.6527889,Real-gene0,data/samples_umap/real/gene_0/gene0_1748_AF_B-0_0.png
5.1838946,4.031999,Real-gene0,data/samples_umap/real/gene_0/gene0_1101_AF_B-0_0.png
1.2608608,4.52796,Real-gene0,data/samples_umap/real/gene_0/gene0_0698_AF_B-1_0.png
9.648085,2.8580413,Real-gene0,data/samples_umap/real/gene_0/gene0_1966_AF_B-1_0.png
5.823614,3.6372569,Real-gene0,data/samples_umap/real/gene_0/gene0_0946_AF_B-0_0.png
7.3621836,5.6627283,Real-gene0,data/samples_umap/real/gene_0/gene0_1246_AF_B-1_0.png
4.610994,2.8552408,Real-gene0,data/samples_umap/real/gene_0/gene0_0249_AF_B-0_0.png
13.039204,4.2246156,Real-gene0,data/samples_umap/real/gene_0/gene0_1994_AF_B-0_0.png
7.1925893,3.4128351,Real-gene0,data/samples_umap/real/gene_0/gene0_1138_AF_B-1_0.png
6.2282777,4.148921,Real-gene0,data/samples_umap/real/gene_0/gene0_0615_AF_B-0_0.png
2.768181,2.6497483,Real-gene0,data/samples_umap/real/gene_0/gene0_0683_AF_B-0_0.png
4.3389635,3.2511992,Real-gene0,data/samples_umap/real/gene_0/gene0_0403_AF_B-1_0.png
8.909023,3.240738,Real-gene0,data/samples_umap/real/gene_0/gene0_0501_AF_B-1_0.png
9.600078,3.8972044,Real-gene0,data/samples_umap/real/gene_0/gene0_1806_AF_B-0_0.png
7.715482,3.3934004,Real-gene0,data/samples_umap/real/gene_0/gene0_0674_AF_B-2_0.png
9.051349,3.2590506,Real-gene0,data/samples_umap/real/gene_0/gene0_1533_AF_B-1_0.png
5.1013513,3.9753366,Real-gene0,data/samples_umap/real/gene_0/gene0_0336_AF_B-0_0.png
4.58565,3.5928543,Real-gene0,data/samples_umap/real/gene_0/gene0_0193_AF_B-2_0.png
11.443373,5.672831,Real-gene0,data/samples_umap/real/gene_0/gene0_0453_AF_B-0_0.png
5.3473372,3.3683248,Real-gene0,data/samples_umap/real/gene_0/gene0_0316_AF_B-2_0.png
7.1755548,5.370273,Real-gene0,data/samples_umap/real/gene_0/gene0_1284_AF_B-0_0.png
2.759438,2.1956024,Real-gene0,data/samples_umap/real/gene_0/gene0_0753_AF_B-0_0.png
5.5943146,3.5988007,Real-gene0,data/samples_umap/real/gene_0/gene0_1715_AF_B-1_0.png
5.0312653,3.3790088,Real-gene0,data/samples_umap/real/gene_0/gene0_1721_AF_B-0_0.png
1.9564806,4.5454116,Real-gene0,data/samples_umap/real/gene_0/gene0_0156_AF_B-0_0.png
2.8671594,2.44239,Real-gene0,data/samples_umap/real/gene_0/gene0_0925_AF_B-0_0.png
6.682151,4.0011473,Real-gene0,data/samples_umap/real/gene_0/gene0_0618_AF_B-1_0.png
5.674472,4.12027,Real-gene0,data/samples_umap/real/gene_0/gene0_0369_AF_B-1_0.png
4.224467,3.6627777,Real-gene0,data/samples_umap/real/gene_0/gene0_1224_AF_B-1_0.png
6.1347923,3.254727,Real-gene0,data/samples_umap/real/gene_0/gene0_0413_AF_B-0_0.png
6.8744097,3.968105,Real-gene0,data/samples_umap/real/gene_0/gene0_0614_AF_B-1_0.png
3.5813515,2.4564867,Real-gene0,data/samples_umap/real/gene_0/gene0_1399_AF_B-2_0.png
3.8379035,3.314099,Real-gene0,data/samples_umap/real/gene_0/gene0_1670_AF_B-2_0.png
9.4628935,2.8639789,Real-gene0,data/samples_umap/real/gene_0/gene0_1055_AF_B-0_0.png
12.041381,7.159822,Real-gene0,data/samples_umap/real/gene_0/gene0_0452_AF_B-2_0.png
5.2545466,4.7009726,Real-gene0,data/samples_umap/real/gene_0/gene0_0808_AF_B-0_0.png
8.455701,4.491328,Real-gene0,data/samples_umap/real/gene_0/gene0_1341_AF_B-0_0.png
6.308754,2.7822943,Real-gene0,data/samples_umap/real/gene_0/gene0_0915_AF_B-5_0.png
3.7497416,3.3422382,Real-gene0,data/samples_umap/real/gene_0/gene0_1941_AF_B-0_0.png
5.4684877,2.7979202,Real-gene0,data/samples_umap/real/gene_0/gene0_1516_AF_B-0_0.png
