gen_id,seed,img_path,w_npz_path,gene_class_idx,z_dim,w_dim,num_ws,trunc
00010538,10538,data/gene_36class/generated/gene_35/images/seed10538_latClass_35.png,data/gene_36class/generated/gene_35/w/00010538.npz,35,512,512,16,0.7
00010539,10539,data/gene_36class/generated/gene_35/images/seed10539_latClass_35.png,data/gene_36class/generated/gene_35/w/00010539.npz,35,512,512,16,0.7
00010540,10540,data/gene_36class/generated/gene_35/images/seed10540_latClass_35.png,data/gene_36class/generated/gene_35/w/00010540.npz,35,512,512,16,0.7
00010541,10541,data/gene_36class/generated/gene_35/images/seed10541_latClass_35.png,data/gene_36class/generated/gene_35/w/00010541.npz,35,512,512,16,0.7
00010542,10542,data/gene_36class/generated/gene_35/images/seed10542_latClass_35.png,data/gene_36class/generated/gene_35/w/00010542.npz,35,512,512,16,0.7
00010543,10543,data/gene_36class/generated/gene_35/images/seed10543_latClass_35.png,data/gene_36class/generated/gene_35/w/00010543.npz,35,512,512,16,0.7
00010544,10544,data/gene_36class/generated/gene_35/images/seed10544_latClass_35.png,data/gene_36class/generated/gene_35/w/00010544.npz,35,512,512,16,0.7
00010545,10545,data/gene_36class/generated/gene_35/images/seed10545_latClass_35.png,data/gene_36class/generated/gene_35/w/00010545.npz,35,512,512,16,0.7
00010546,10546,data/gene_36class/generated/gene_35/images/seed10546_latClass_35.png,data/gene_36class/generated/gene_35/w/00010546.npz,35,512,512,16,0.7
00010547,10547,data/gene_36class/generated/gene_35/images/seed10547_latClass_35.png,data/gene_36class/generated/gene_35/w/00010547.npz,35,512,512,16,0.7
00010548,10548,data/gene_36class/generated/gene_35/images/seed10548_latClass_35.png,data/gene_36class/generated/gene_35/w/00010548.npz,35,512,512,16,0.7
00010549,10549,data/gene_36class/generated/gene_35/images/seed10549_latClass_35.png,data/gene_36class/generated/gene_35/w/00010549.npz,35,512,512,16,0.7
00010550,10550,data/gene_36class/generated/gene_35/images/seed10550_latClass_35.png,data/gene_36class/generated/gene_35/w/00010550.npz,35,512,512,16,0.7
00010551,10551,data/gene_36class/generated/gene_35/images/seed10551_latClass_35.png,data/gene_36class/generated/gene_35/w/00010551.npz,35,512,512,16,0.7
00010552,10552,data/gene_36class/generated/gene_35/images/seed10552_latClass_35.png,data/gene_36class/generated/gene_35/w/00010552.npz,35,512,512,16,0.7
00010553,10553,data/gene_36class/generated/gene_35/images/seed10553_latClass_35.png,data/gene_36class/generated/gene_35/w/00010553.npz,35,512,512,16,0.7
00010554,10554,data/gene_36class/generated/gene_35/images/seed10554_latClass_35.png,data/gene_36class/generated/gene_35/w/00010554.npz,35,512,512,16,0.7
00010555,10555,data/gene_36class/generated/gene_35/images/seed10555_latClass_35.png,data/gene_36class/generated/gene_35/w/00010555.npz,35,512,512,16,0.7
00010556,10556,data/gene_36class/generated/gene_35/images/seed10556_latClass_35.png,data/gene_36class/generated/gene_35/w/00010556.npz,35,512,512,16,0.7
00010557,10557,data/gene_36class/generated/gene_35/images/seed10557_latClass_35.png,data/gene_36class/generated/gene_35/w/00010557.npz,35,512,512,16,0.7
00010558,10558,data/gene_36class/generated/gene_35/images/seed10558_latClass_35.png,data/gene_36class/generated/gene_35/w/00010558.npz,35,512,512,16,0.7
00010559,10559,data/gene_36class/generated/gene_35/images/seed10559_latClass_35.png,data/gene_36class/generated/gene_35/w/00010559.npz,35,512,512,16,0.7
00010560,10560,data/gene_36class/generated/gene_35/images/seed10560_latClass_35.png,data/gene_36class/generated/gene_35/w/00010560.npz,35,512,512,16,0.7
00010561,10561,data/gene_36class/generated/gene_35/images/seed10561_latClass_35.png,data/gene_36class/generated/gene_35/w/00010561.npz,35,512,512,16,0.7
00010562,10562,data/gene_36class/generated/gene_35/images/seed10562_latClass_35.png,data/gene_36class/generated/gene_35/w/00010562.npz,35,512,512,16,0.7
00010563,10563,data/gene_36class/generated/gene_35/images/seed10563_latClass_35.png,data/gene_36class/generated/gene_35/w/00010563.npz,35,512,512,16,0.7
00010564,10564,data/gene_36class/generated/gene_35/images/seed10564_latClass_35.png,data/gene_36class/generated/gene_35/w/00010564.npz,35,512,512,16,0.7
00010565,10565,data/gene_36class/generated/gene_35/images/seed10565_latClass_35.png,data/gene_36class/generated/gene_35/w/00010565.npz,35,512,512,16,0.7
00010566,10566,data/gene_36class/generated/gene_35/images/seed10566_latClass_35.png,data/gene_36class/generated/gene_35/w/00010566.npz,35,512,512,16,0.7
00010567,10567,data/gene_36class/generated/gene_35/images/seed10567_latClass_35.png,data/gene_36class/generated/gene_35/w/00010567.npz,35,512,512,16,0.7
00010568,10568,data/gene_36class/generated/gene_35/images/seed10568_latClass_35.png,data/gene_36class/generated/gene_35/w/00010568.npz,35,512,512,16,0.7
00010569,10569,data/gene_36class/generated/gene_35/images/seed10569_latClass_35.png,data/gene_36class/generated/gene_35/w/00010569.npz,35,512,512,16,0.7
00010570,10570,data/gene_36class/generated/gene_35/images/seed10570_latClass_35.png,data/gene_36class/generated/gene_35/w/00010570.npz,35,512,512,16,0.7
00010571,10571,data/gene_36class/generated/gene_35/images/seed10571_latClass_35.png,data/gene_36class/generated/gene_35/w/00010571.npz,35,512,512,16,0.7
00010572,10572,data/gene_36class/generated/gene_35/images/seed10572_latClass_35.png,data/gene_36class/generated/gene_35/w/00010572.npz,35,512,512,16,0.7
00010573,10573,data/gene_36class/generated/gene_35/images/seed10573_latClass_35.png,data/gene_36class/generated/gene_35/w/00010573.npz,35,512,512,16,0.7
00010574,10574,data/gene_36class/generated/gene_35/images/seed10574_latClass_35.png,data/gene_36class/generated/gene_35/w/00010574.npz,35,512,512,16,0.7
00010575,10575,data/gene_36class/generated/gene_35/images/seed10575_latClass_35.png,data/gene_36class/generated/gene_35/w/00010575.npz,35,512,512,16,0.7
00010576,10576,data/gene_36class/generated/gene_35/images/seed10576_latClass_35.png,data/gene_36class/generated/gene_35/w/00010576.npz,35,512,512,16,0.7
00010577,10577,data/gene_36class/generated/gene_35/images/seed10577_latClass_35.png,data/gene_36class/generated/gene_35/w/00010577.npz,35,512,512,16,0.7
00010578,10578,data/gene_36class/generated/gene_35/images/seed10578_latClass_35.png,data/gene_36class/generated/gene_35/w/00010578.npz,35,512,512,16,0.7
00010579,10579,data/gene_36class/generated/gene_35/images/seed10579_latClass_35.png,data/gene_36class/generated/gene_35/w/00010579.npz,35,512,512,16,0.7
00010580,10580,data/gene_36class/generated/gene_35/images/seed10580_latClass_35.png,data/gene_36class/generated/gene_35/w/00010580.npz,35,512,512,16,0.7
00010581,10581,data/gene_36class/generated/gene_35/images/seed10581_latClass_35.png,data/gene_36class/generated/gene_35/w/00010581.npz,35,512,512,16,0.7
00010582,10582,data/gene_36class/generated/gene_35/images/seed10582_latClass_35.png,data/gene_36class/generated/gene_35/w/00010582.npz,35,512,512,16,0.7
00010583,10583,data/gene_36class/generated/gene_35/images/seed10583_latClass_35.png,data/gene_36class/generated/gene_35/w/00010583.npz,35,512,512,16,0.7
00010584,10584,data/gene_36class/generated/gene_35/images/seed10584_latClass_35.png,data/gene_36class/generated/gene_35/w/00010584.npz,35,512,512,16,0.7
00010585,10585,data/gene_36class/generated/gene_35/images/seed10585_latClass_35.png,data/gene_36class/generated/gene_35/w/00010585.npz,35,512,512,16,0.7
00010586,10586,data/gene_36class/generated/gene_35/images/seed10586_latClass_35.png,data/gene_36class/generated/gene_35/w/00010586.npz,35,512,512,16,0.7
00010587,10587,data/gene_36class/generated/gene_35/images/seed10587_latClass_35.png,data/gene_36class/generated/gene_35/w/00010587.npz,35,512,512,16,0.7
00010588,10588,data/gene_36class/generated/gene_35/images/seed10588_latClass_35.png,data/gene_36class/generated/gene_35/w/00010588.npz,35,512,512,16,0.7
00010589,10589,data/gene_36class/generated/gene_35/images/seed10589_latClass_35.png,data/gene_36class/generated/gene_35/w/00010589.npz,35,512,512,16,0.7
00010590,10590,data/gene_36class/generated/gene_35/images/seed10590_latClass_35.png,data/gene_36class/generated/gene_35/w/00010590.npz,35,512,512,16,0.7
00010591,10591,data/gene_36class/generated/gene_35/images/seed10591_latClass_35.png,data/gene_36class/generated/gene_35/w/00010591.npz,35,512,512,16,0.7
00010592,10592,data/gene_36class/generated/gene_35/images/seed10592_latClass_35.png,data/gene_36class/generated/gene_35/w/00010592.npz,35,512,512,16,0.7
00010593,10593,data/gene_36class/generated/gene_35/images/seed10593_latClass_35.png,data/gene_36class/generated/gene_35/w/00010593.npz,35,512,512,16,0.7
00010594,10594,data/gene_36class/generated/gene_35/images/seed10594_latClass_35.png,data/gene_36class/generated/gene_35/w/00010594.npz,35,512,512,16,0.7
00010595,10595,data/gene_36class/generated/gene_35/images/seed10595_latClass_35.png,data/gene_36class/generated/gene_35/w/00010595.npz,35,512,512,16,0.7
00010596,10596,data/gene_36class/generated/gene_35/images/seed10596_latClass_35.png,data/gene_36class/generated/gene_35/w/00010596.npz,35,512,512,16,0.7
00010597,10597,data/gene_36class/generated/gene_35/images/seed10597_latClass_35.png,data/gene_36class/generated/gene_35/w/00010597.npz,35,512,512,16,0.7
00010598,10598,data/gene_36class/generated/gene_35/images/seed10598_latClass_35.png,data/gene_36class/generated/gene_35/w/00010598.npz,35,512,512,16,0.7
00010599,10599,data/gene_36class/generated/gene_35/images/seed10599_latClass_35.png,data/gene_36class/generated/gene_35/w/00010599.npz,35,512,512,16,0.7
00010600,10600,data/gene_36class/generated/gene_35/images/seed10600_latClass_35.png,data/gene_36class/generated/gene_35/w/00010600.npz,35,512,512,16,0.7
00010601,10601,data/gene_36class/generated/gene_35/images/seed10601_latClass_35.png,data/gene_36class/generated/gene_35/w/00010601.npz,35,512,512,16,0.7
00010602,10602,data/gene_36class/generated/gene_35/images/seed10602_latClass_35.png,data/gene_36class/generated/gene_35/w/00010602.npz,35,512,512,16,0.7
00010603,10603,data/gene_36class/generated/gene_35/images/seed10603_latClass_35.png,data/gene_36class/generated/gene_35/w/00010603.npz,35,512,512,16,0.7
00010604,10604,data/gene_36class/generated/gene_35/images/seed10604_latClass_35.png,data/gene_36class/generated/gene_35/w/00010604.npz,35,512,512,16,0.7
00010605,10605,data/gene_36class/generated/gene_35/images/seed10605_latClass_35.png,data/gene_36class/generated/gene_35/w/00010605.npz,35,512,512,16,0.7
00010606,10606,data/gene_36class/generated/gene_35/images/seed10606_latClass_35.png,data/gene_36class/generated/gene_35/w/00010606.npz,35,512,512,16,0.7
00010607,10607,data/gene_36class/generated/gene_35/images/seed10607_latClass_35.png,data/gene_36class/generated/gene_35/w/00010607.npz,35,512,512,16,0.7
00010608,10608,data/gene_36class/generated/gene_35/images/seed10608_latClass_35.png,data/gene_36class/generated/gene_35/w/00010608.npz,35,512,512,16,0.7
00010609,10609,data/gene_36class/generated/gene_35/images/seed10609_latClass_35.png,data/gene_36class/generated/gene_35/w/00010609.npz,35,512,512,16,0.7
00010610,10610,data/gene_36class/generated/gene_35/images/seed10610_latClass_35.png,data/gene_36class/generated/gene_35/w/00010610.npz,35,512,512,16,0.7
00010611,10611,data/gene_36class/generated/gene_35/images/seed10611_latClass_35.png,data/gene_36class/generated/gene_35/w/00010611.npz,35,512,512,16,0.7
00010612,10612,data/gene_36class/generated/gene_35/images/seed10612_latClass_35.png,data/gene_36class/generated/gene_35/w/00010612.npz,35,512,512,16,0.7
00010613,10613,data/gene_36class/generated/gene_35/images/seed10613_latClass_35.png,data/gene_36class/generated/gene_35/w/00010613.npz,35,512,512,16,0.7
00010614,10614,data/gene_36class/generated/gene_35/images/seed10614_latClass_35.png,data/gene_36class/generated/gene_35/w/00010614.npz,35,512,512,16,0.7
00010615,10615,data/gene_36class/generated/gene_35/images/seed10615_latClass_35.png,data/gene_36class/generated/gene_35/w/00010615.npz,35,512,512,16,0.7
00010616,10616,data/gene_36class/generated/gene_35/images/seed10616_latClass_35.png,data/gene_36class/generated/gene_35/w/00010616.npz,35,512,512,16,0.7
00010617,10617,data/gene_36class/generated/gene_35/images/seed10617_latClass_35.png,data/gene_36class/generated/gene_35/w/00010617.npz,35,512,512,16,0.7
00010618,10618,data/gene_36class/generated/gene_35/images/seed10618_latClass_35.png,data/gene_36class/generated/gene_35/w/00010618.npz,35,512,512,16,0.7
00010619,10619,data/gene_36class/generated/gene_35/images/seed10619_latClass_35.png,data/gene_36class/generated/gene_35/w/00010619.npz,35,512,512,16,0.7
00010620,10620,data/gene_36class/generated/gene_35/images/seed10620_latClass_35.png,data/gene_36class/generated/gene_35/w/00010620.npz,35,512,512,16,0.7
00010621,10621,data/gene_36class/generated/gene_35/images/seed10621_latClass_35.png,data/gene_36class/generated/gene_35/w/00010621.npz,35,512,512,16,0.7
00010622,10622,data/gene_36class/generated/gene_35/images/seed10622_latClass_35.png,data/gene_36class/generated/gene_35/w/00010622.npz,35,512,512,16,0.7
00010623,10623,data/gene_36class/generated/gene_35/images/seed10623_latClass_35.png,data/gene_36class/generated/gene_35/w/00010623.npz,35,512,512,16,0.7
00010624,10624,data/gene_36class/generated/gene_35/images/seed10624_latClass_35.png,data/gene_36class/generated/gene_35/w/00010624.npz,35,512,512,16,0.7
00010625,10625,data/gene_36class/generated/gene_35/images/seed10625_latClass_35.png,data/gene_36class/generated/gene_35/w/00010625.npz,35,512,512,16,0.7
00010626,10626,data/gene_36class/generated/gene_35/images/seed10626_latClass_35.png,data/gene_36class/generated/gene_35/w/00010626.npz,35,512,512,16,0.7
00010627,10627,data/gene_36class/generated/gene_35/images/seed10627_latClass_35.png,data/gene_36class/generated/gene_35/w/00010627.npz,35,512,512,16,0.7
00010628,10628,data/gene_36class/generated/gene_35/images/seed10628_latClass_35.png,data/gene_36class/generated/gene_35/w/00010628.npz,35,512,512,16,0.7
00010629,10629,data/gene_36class/generated/gene_35/images/seed10629_latClass_35.png,data/gene_36class/generated/gene_35/w/00010629.npz,35,512,512,16,0.7
00010630,10630,data/gene_36class/generated/gene_35/images/seed10630_latClass_35.png,data/gene_36class/generated/gene_35/w/00010630.npz,35,512,512,16,0.7
00010631,10631,data/gene_36class/generated/gene_35/images/seed10631_latClass_35.png,data/gene_36class/generated/gene_35/w/00010631.npz,35,512,512,16,0.7
00010632,10632,data/gene_36class/generated/gene_35/images/seed10632_latClass_35.png,data/gene_36class/generated/gene_35/w/00010632.npz,35,512,512,16,0.7
00010633,10633,data/gene_36class/generated/gene_35/images/seed10633_latClass_35.png,data/gene_36class/generated/gene_35/w/00010633.npz,35,512,512,16,0.7
00010634,10634,data/gene_36class/generated/gene_35/images/seed10634_latClass_35.png,data/gene_36class/generated/gene_35/w/00010634.npz,35,512,512,16,0.7
00010635,10635,data/gene_36class/generated/gene_35/images/seed10635_latClass_35.png,data/gene_36class/generated/gene_35/w/00010635.npz,35,512,512,16,0.7
00010636,10636,data/gene_36class/generated/gene_35/images/seed10636_latClass_35.png,data/gene_36class/generated/gene_35/w/00010636.npz,35,512,512,16,0.7
00010637,10637,data/gene_36class/generated/gene_35/images/seed10637_latClass_35.png,data/gene_36class/generated/gene_35/w/00010637.npz,35,512,512,16,0.7
00010638,10638,data/gene_36class/generated/gene_35/images/seed10638_latClass_35.png,data/gene_36class/generated/gene_35/w/00010638.npz,35,512,512,16,0.7
00010639,10639,data/gene_36class/generated/gene_35/images/seed10639_latClass_35.png,data/gene_36class/generated/gene_35/w/00010639.npz,35,512,512,16,0.7
00010640,10640,data/gene_36class/generated/gene_35/images/seed10640_latClass_35.png,data/gene_36class/generated/gene_35/w/00010640.npz,35,512,512,16,0.7
00010641,10641,data/gene_36class/generated/gene_35/images/seed10641_latClass_35.png,data/gene_36class/generated/gene_35/w/00010641.npz,35,512,512,16,0.7
00010642,10642,data/gene_36class/generated/gene_35/images/seed10642_latClass_35.png,data/gene_36class/generated/gene_35/w/00010642.npz,35,512,512,16,0.7
00010643,10643,data/gene_36class/generated/gene_35/images/seed10643_latClass_35.png,data/gene_36class/generated/gene_35/w/00010643.npz,35,512,512,16,0.7
00010644,10644,data/gene_36class/generated/gene_35/images/seed10644_latClass_35.png,data/gene_36class/generated/gene_35/w/00010644.npz,35,512,512,16,0.7
00010645,10645,data/gene_36class/generated/gene_35/images/seed10645_latClass_35.png,data/gene_36class/generated/gene_35/w/00010645.npz,35,512,512,16,0.7
00010646,10646,data/gene_36class/generated/gene_35/images/seed10646_latClass_35.png,data/gene_36class/generated/gene_35/w/00010646.npz,35,512,512,16,0.7
00010647,10647,data/gene_36class/generated/gene_35/images/seed10647_latClass_35.png,data/gene_36class/generated/gene_35/w/00010647.npz,35,512,512,16,0.7
00010648,10648,data/gene_36class/generated/gene_35/images/seed10648_latClass_35.png,data/gene_36class/generated/gene_35/w/00010648.npz,35,512,512,16,0.7
00010649,10649,data/gene_36class/generated/gene_35/images/seed10649_latClass_35.png,data/gene_36class/generated/gene_35/w/00010649.npz,35,512,512,16,0.7
00010650,10650,data/gene_36class/generated/gene_35/images/seed10650_latClass_35.png,data/gene_36class/generated/gene_35/w/00010650.npz,35,512,512,16,0.7
00010651,10651,data/gene_36class/generated/gene_35/images/seed10651_latClass_35.png,data/gene_36class/generated/gene_35/w/00010651.npz,35,512,512,16,0.7
00010652,10652,data/gene_36class/generated/gene_35/images/seed10652_latClass_35.png,data/gene_36class/generated/gene_35/w/00010652.npz,35,512,512,16,0.7
00010653,10653,data/gene_36class/generated/gene_35/images/seed10653_latClass_35.png,data/gene_36class/generated/gene_35/w/00010653.npz,35,512,512,16,0.7
00010654,10654,data/gene_36class/generated/gene_35/images/seed10654_latClass_35.png,data/gene_36class/generated/gene_35/w/00010654.npz,35,512,512,16,0.7
00010655,10655,data/gene_36class/generated/gene_35/images/seed10655_latClass_35.png,data/gene_36class/generated/gene_35/w/00010655.npz,35,512,512,16,0.7
00010656,10656,data/gene_36class/generated/gene_35/images/seed10656_latClass_35.png,data/gene_36class/generated/gene_35/w/00010656.npz,35,512,512,16,0.7
00010657,10657,data/gene_36class/generated/gene_35/images/seed10657_latClass_35.png,data/gene_36class/generated/gene_35/w/00010657.npz,35,512,512,16,0.7
00010658,10658,data/gene_36class/generated/gene_35/images/seed10658_latClass_35.png,data/gene_36class/generated/gene_35/w/00010658.npz,35,512,512,16,0.7
00010659,10659,data/gene_36class/generated/gene_35/images/seed10659_latClass_35.png,data/gene_36class/generated/gene_35/w/00010659.npz,35,512,512,16,0.7
00010660,10660,data/gene_36class/generated/gene_35/images/seed10660_latClass_35.png,data/gene_36class/generated/gene_35/w/00010660.npz,35,512,512,16,0.7
00010661,10661,data/gene_36class/generated/gene_35/images/seed10661_latClass_35.png,data/gene_36class/generated/gene_35/w/00010661.npz,35,512,512,16,0.7
00010662,10662,data/gene_36class/generated/gene_35/images/seed10662_latClass_35.png,data/gene_36class/generated/gene_35/w/00010662.npz,35,512,512,16,0.7
00010663,10663,data/gene_36class/generated/gene_35/images/seed10663_latClass_35.png,data/gene_36class/generated/gene_35/w/00010663.npz,35,512,512,16,0.7
00010664,10664,data/gene_36class/generated/gene_35/images/seed10664_latClass_35.png,data/gene_36class/generated/gene_35/w/00010664.npz,35,512,512,16,0.7
00010665,10665,data/gene_36class/generated/gene_35/images/seed10665_latClass_35.png,data/gene_36class/generated/gene_35/w/00010665.npz,35,512,512,16,0.7
00010666,10666,data/gene_36class/generated/gene_35/images/seed10666_latClass_35.png,data/gene_36class/generated/gene_35/w/00010666.npz,35,512,512,16,0.7
00010667,10667,data/gene_36class/generated/gene_35/images/seed10667_latClass_35.png,data/gene_36class/generated/gene_35/w/00010667.npz,35,512,512,16,0.7
00010668,10668,data/gene_36class/generated/gene_35/images/seed10668_latClass_35.png,data/gene_36class/generated/gene_35/w/00010668.npz,35,512,512,16,0.7
00010669,10669,data/gene_36class/generated/gene_35/images/seed10669_latClass_35.png,data/gene_36class/generated/gene_35/w/00010669.npz,35,512,512,16,0.7
00010670,10670,data/gene_36class/generated/gene_35/images/seed10670_latClass_35.png,data/gene_36class/generated/gene_35/w/00010670.npz,35,512,512,16,0.7
00010671,10671,data/gene_36class/generated/gene_35/images/seed10671_latClass_35.png,data/gene_36class/generated/gene_35/w/00010671.npz,35,512,512,16,0.7
00010672,10672,data/gene_36class/generated/gene_35/images/seed10672_latClass_35.png,data/gene_36class/generated/gene_35/w/00010672.npz,35,512,512,16,0.7
00010673,10673,data/gene_36class/generated/gene_35/images/seed10673_latClass_35.png,data/gene_36class/generated/gene_35/w/00010673.npz,35,512,512,16,0.7
00010674,10674,data/gene_36class/generated/gene_35/images/seed10674_latClass_35.png,data/gene_36class/generated/gene_35/w/00010674.npz,35,512,512,16,0.7
00010675,10675,data/gene_36class/generated/gene_35/images/seed10675_latClass_35.png,data/gene_36class/generated/gene_35/w/00010675.npz,35,512,512,16,0.7
00010676,10676,data/gene_36class/generated/gene_35/images/seed10676_latClass_35.png,data/gene_36class/generated/gene_35/w/00010676.npz,35,512,512,16,0.7
00010677,10677,data/gene_36class/generated/gene_35/images/seed10677_latClass_35.png,data/gene_36class/generated/gene_35/w/00010677.npz,35,512,512,16,0.7
00010678,10678,data/gene_36class/generated/gene_35/images/seed10678_latClass_35.png,data/gene_36class/generated/gene_35/w/00010678.npz,35,512,512,16,0.7
00010679,10679,data/gene_36class/generated/gene_35/images/seed10679_latClass_35.png,data/gene_36class/generated/gene_35/w/00010679.npz,35,512,512,16,0.7
00010680,10680,data/gene_36class/generated/gene_35/images/seed10680_latClass_35.png,data/gene_36class/generated/gene_35/w/00010680.npz,35,512,512,16,0.7
00010681,10681,data/gene_36class/generated/gene_35/images/seed10681_latClass_35.png,data/gene_36class/generated/gene_35/w/00010681.npz,35,512,512,16,0.7
00010682,10682,data/gene_36class/generated/gene_35/images/seed10682_latClass_35.png,data/gene_36class/generated/gene_35/w/00010682.npz,35,512,512,16,0.7
00010683,10683,data/gene_36class/generated/gene_35/images/seed10683_latClass_35.png,data/gene_36class/generated/gene_35/w/00010683.npz,35,512,512,16,0.7
00010684,10684,data/gene_36class/generated/gene_35/images/seed10684_latClass_35.png,data/gene_36class/generated/gene_35/w/00010684.npz,35,512,512,16,0.7
