x,y,z,label,img_path
-4.839234,9.84301,3.0555441,Real-L,data/samples_umap/real/L/L_0060_AF_B-1_0.png
-4.4815373,10.676607,3.1853044,Real-L,data/samples_umap/real/L/L_0061_AF_B-0_0.png
-4.5351663,10.663247,3.132319,Real-L,data/samples_umap/real/L/L_0062_AF_B-1_0.png
-4.668087,10.143173,3.738877,Real-L,data/samples_umap/real/L/L_0063_AF_B-0_0.png
-4.532578,8.800727,4.8685927,Real-L,data/samples_umap/real/L/L_0064_AF_B-0_0.png
-5.031685,9.347364,4.1536694,Real-L,data/samples_umap/real/L/L_0065_AF_B-0_0.png
-5.000212,9.364154,4.349681,Real-L,data/samples_umap/real/L/L_0066_AF_B-1_0.png
-4.6147494,9.970193,2.9403067,Real-L,data/samples_umap/real/L/L_0067_AF_B-0_0.png
-4.6063027,8.452709,4.937116,Real-L,data/samples_umap/real/L/L_0068_AF_B-0_0.png
-4.9316125,8.494109,5.5163884,Real-L,data/samples_umap/real/L/L_0069_AF_B-0_0.png
-5.130653,10.500086,3.569842,Real-L,data/samples_umap/real/L/L_0070_AF_B-0_0.png
-4.5114183,10.1431675,3.3871436,Real-L,data/samples_umap/real/L/L_0071_AF_B-1_0.png
-4.1763372,10.905641,3.010455,Real-L,data/samples_umap/real/L/L_0072_AF_B-0_0.png
-4.7541823,10.711365,3.2039604,Real-L,data/samples_umap/real/L/L_0073_AF_B-1_0.png
-4.4312654,10.941508,3.0326476,Real-L,data/samples_umap/real/L/L_0074_AF_B-2_0.png
-4.8062687,10.553397,3.1433258,Real-L,data/samples_umap/real/L/L_0075_AF_B-3_0.png
-5.070757,9.871119,3.8377328,Real-L,data/samples_umap/real/L/L_0076_AF_B-0_0.png
-5.1858506,9.860272,3.7768338,Real-L,data/samples_umap/real/L/L_0077_AF_B-1_0.png
-5.1585484,10.501744,3.583043,Real-L,data/samples_umap/real/L/L_0078_AF_B-0_0.png
-4.5391755,10.295268,2.8100529,Real-L,data/samples_umap/real/L/L_0079_AF_B-0_0.png
-4.44807,10.289093,2.8120942,Real-L,data/samples_umap/real/L/L_0080_AF_B-0_0.png
-4.5127196,10.181405,2.8247402,Real-L,data/samples_umap/real/L/L_0081_AF_B-0_0.png
-4.4963946,10.253828,2.828605,Real-L,data/samples_umap/real/L/L_0082_AF_B-1_0.png
-4.669855,10.246106,2.9156673,Real-L,data/samples_umap/real/L/L_0083_AF_B-0_0.png
-4.6549087,10.124707,2.8963857,Real-L,data/samples_umap/real/L/L_0084_AF_B-0_0.png
-5.262537,9.477518,3.6990607,Real-L,data/samples_umap/real/L/L_0085_AF_B-0_0.png
-5.2871313,9.332445,3.7639277,Real-L,data/samples_umap/real/L/L_0086_AF_B-1_0.png
-5.2494197,9.489768,3.6552033,Real-L,data/samples_umap/real/L/L_0087_AF_B-2_0.png
-5.1343994,8.6935215,4.7637067,Real-L,data/samples_umap/real/L/L_0088_AF_B-0_0.png
-5.2239017,8.860146,3.9392545,Real-L,data/samples_umap/real/L/L_0089_AF_B-0_0.png
-4.8156505,8.920328,3.565782,Real-L,data/samples_umap/real/L/L_0090_AF_B-0_0.png
-4.6715655,10.136204,3.7543209,Real-L,data/samples_umap/real/L/L_0091_AF_B-0_0.png
-4.6944604,10.115468,4.5944114,Real-L,data/samples_umap/real/L/L_0092_AF_B-0_0.png
-4.731648,10.182233,4.499808,Real-L,data/samples_umap/real/L/L_0093_AF_B-1_0.png
-4.676518,10.525363,3.3473837,Real-L,data/samples_umap/real/L/L_0094_AF_B-0_0.png
-4.6740155,10.542914,3.3529305,Real-L,data/samples_umap/real/L/L_0095_AF_B-1_0.png
-4.7136793,10.577489,3.3075826,Real-L,data/samples_umap/real/L/L_0096_AF_B-2_0.png
-4.7431955,10.102682,4.5901527,Real-L,data/samples_umap/real/L/L_0097_AF_B-0_0.png
-4.930544,10.459875,3.973293,Real-L,data/samples_umap/real/L/L_0098_AF_B-1_0.png
-5.0525503,10.424766,3.8448923,Real-L,data/samples_umap/real/L/L_0099_AF_B-2_0.png
-4.860897,8.673736,3.9308028,Real-L,data/samples_umap/real/L/L_0100_AF_B-0_0.png
-4.884565,8.668514,3.9193947,Real-L,data/samples_umap/real/L/L_0101_AF_B-1_0.png
-4.8741155,8.537851,4.0387483,Real-L,data/samples_umap/real/L/L_0102_AF_B-2_0.png
-4.8755817,8.58732,4.1781473,Real-L,data/samples_umap/real/L/L_0103_AF_B-3_0.png
-4.8211823,9.672267,3.1174805,Real-L,data/samples_umap/real/L/L_0104_AF_B-0_0.png
-5.188641,9.366324,3.581748,Real-L,data/samples_umap/real/L/L_0105_AF_B-0_0.png
-5.1871204,8.993479,3.925086,Real-L,data/samples_umap/real/L/L_0106_AF_B-0_0.png
-4.891808,8.181236,3.869552,Real-L,data/samples_umap/real/L/L_0107_AF_B-0_0.png
-4.937201,8.247547,4.2348514,Real-L,data/samples_umap/real/L/L_0108_AF_B-0_0.png
-4.8606195,8.219795,4.2238474,Real-L,data/samples_umap/real/L/L_0109_AF_B-1_0.png
-4.923204,8.249696,3.7808166,Real-L,data/samples_umap/real/L/L_0110_AF_B-0_0.png
-4.780839,8.624878,5.334468,Real-L,data/samples_umap/real/L/L_0111_AF_B-0_0.png
-4.8077765,8.53349,5.182256,Real-L,data/samples_umap/real/L/L_0112_AF_B-1_0.png
-4.7039623,8.352069,5.1998997,Real-L,data/samples_umap/real/L/L_0113_AF_B-0_0.png
-4.776363,8.560348,4.531566,Real-L,data/samples_umap/real/L/L_0114_AF_B-1_0.png
-5.1856894,10.488805,3.5354104,Real-L,data/samples_umap/real/L/L_0115_AF_B-0_0.png
-5.229989,10.453704,3.6399958,Real-L,data/samples_umap/real/L/L_0116_AF_B-1_0.png
-5.1703176,9.536574,3.7202878,Real-L,data/samples_umap/real/L/L_0117_AF_B-0_0.png
-4.692787,9.076691,4.387741,Real-L,data/samples_umap/real/L/L_0118_AF_B-0_0.png
-4.6675124,8.88264,4.467877,Real-L,data/samples_umap/real/L/L_0119_AF_B-1_0.png
-5.0861855,9.581818,3.8098638,Real-L,data/samples_umap/real/L/L_0120_AF_B-0_0.png
-5.1085978,9.432533,3.884101,Real-L,data/samples_umap/real/L/L_0121_AF_B-1_0.png
-4.6066837,10.708187,3.55565,Real-L,data/samples_umap/real/L/L_0122_AF_B-0_0.png
-4.462685,10.822748,3.381386,Real-L,data/samples_umap/real/L/L_0123_AF_B-1_0.png
-4.06695,10.987858,2.986225,Real-L,data/samples_umap/real/L/L_0124_AF_B-0_0.png
-4.045226,10.997777,2.9795356,Real-L,data/samples_umap/real/L/L_0125_AF_B-1_0.png
-4.063108,10.9972925,2.9890153,Real-L,data/samples_umap/real/L/L_0126_AF_B-2_0.png
-4.0647573,10.997817,2.9816132,Real-L,data/samples_umap/real/L/L_0127_AF_B-3_0.png
-4.719967,8.971629,5.332542,Real-L,data/samples_umap/real/L/L_0128_AF_B-0_0.png
-4.7641306,8.9233675,5.2446694,Real-L,data/samples_umap/real/L/L_0129_AF_B-0_0.png
-4.8784013,9.288851,5.192944,Real-L,data/samples_umap/real/L/L_0130_AF_B-0_0.png
-4.998868,9.077961,5.049595,Real-L,data/samples_umap/real/L/L_0131_AF_B-1_0.png
-5.203493,9.497379,3.8809152,Real-L,data/samples_umap/real/L/L_0132_AF_B-2_0.png
-5.2140303,9.458147,3.7449796,Real-L,data/samples_umap/real/L/L_0133_AF_B-3_0.png
-4.59583,9.353362,5.397754,Real-L,data/samples_umap/real/L/L_0134_AF_B-0_0.png
-4.5827184,9.430628,5.364359,Real-L,data/samples_umap/real/L/L_0135_AF_B-1_0.png
-4.648516,9.397126,5.4270363,Real-L,data/samples_umap/real/L/L_0136_AF_B-0_0.png
-4.4959264,9.252478,5.6377783,Real-L,data/samples_umap/real/L/L_0137_AF_B-0_0.png
-4.4848466,8.899012,6.1401267,Real-L,data/samples_umap/real/L/L_0138_AF_B-1_0.png
-4.846469,9.9121685,3.0368762,Real-L,data/samples_umap/real/L/L_0139_AF_B-0_0.png
-4.8097982,9.92471,2.989134,Real-L,data/samples_umap/real/L/L_0140_AF_B-1_0.png
-5.2099996,8.921285,3.8929243,Real-L,data/samples_umap/real/L/L_0141_AF_B-2_0.png
-4.875719,8.577773,3.485864,Real-L,data/samples_umap/real/L/L_0142_AF_B-3_0.png
-4.4619765,10.735979,2.8519218,Real-L,data/samples_umap/real/L/L_0143_AF_B-0_0.png
-4.655255,9.799099,5.055219,Real-L,data/samples_umap/real/L/L_0144_AF_B-0_0.png
-4.702356,9.842205,4.9875584,Real-L,data/samples_umap/real/L/L_0145_AF_B-1_0.png
-4.6724653,9.742553,5.1079235,Real-L,data/samples_umap/real/L/L_0146_AF_B-2_0.png
-5.144681,9.149631,4.344647,Real-L,data/samples_umap/real/L/L_0147_AF_B-0_0.png
-5.2105713,9.414704,4.1637945,Real-L,data/samples_umap/real/L/L_0148_AF_B-1_0.png
-4.308188,10.813948,3.4479792,Real-L,data/samples_umap/real/L/L_0149_AF_B-0_0.png
-4.4664693,10.910125,3.1462386,Real-L,data/samples_umap/real/L/L_0150_AF_B-0_0.png
-4.1645546,10.890671,3.3581493,Real-L,data/samples_umap/real/L/L_0151_AF_B-1_0.png
-4.032847,10.99754,2.9805489,Real-L,data/samples_umap/real/L/L_0152_AF_B-2_0.png
-4.644137,10.855661,3.1170077,Real-L,data/samples_umap/real/L/L_0153_AF_B-0_0.png
-4.8407416,10.162508,4.468738,Real-L,data/samples_umap/real/L/L_0154_AF_B-0_0.png
-4.871073,9.603207,5.0210757,Real-L,data/samples_umap/real/L/L_0155_AF_B-0_0.png
-5.0151763,8.45145,5.305424,Real-L,data/samples_umap/real/L/L_0156_AF_B-0_0.png
-5.2375546,8.804125,4.003622,Real-L,data/samples_umap/real/L/L_0157_AF_B-0_0.png
-4.883834,9.354461,3.383759,Real-L,data/samples_umap/real/L/L_0158_AF_B-0_0.png
-4.882873,9.348479,3.3900468,Real-L,data/samples_umap/real/L/L_0159_AF_B-1_0.png
-4.7463264,9.766439,4.961649,Real-L,data/samples_umap/real/L/L_0160_AF_B-1_0.png
-5.184395,8.645731,4.167133,Real-L,data/samples_umap/real/L/L_0161_AF_B-0_0.png
-4.8748026,10.255053,4.285593,Real-L,data/samples_umap/real/L/L_0162_AF_B-0_0.png
-4.8845553,10.237509,4.291147,Real-L,data/samples_umap/real/L/L_0163_AF_B-1_0.png
-4.847068,9.999999,3.2078068,Real-L,data/samples_umap/real/L/L_0164_AF_B-0_0.png
-4.841643,10.034303,3.1559114,Real-L,data/samples_umap/real/L/L_0165_AF_B-1_0.png
-4.9847364,10.286574,3.4251034,Real-L,data/samples_umap/real/L/L_0166_AF_B-0_0.png
-4.7777195,9.380875,3.2108026,Real-L,data/samples_umap/real/L/L_0167_AF_B-1_0.png
-4.5778513,10.765546,2.9482822,Real-L,data/samples_umap/real/L/L_0168_AF_B-0_0.png
-4.5743904,10.703405,2.9058757,Real-L,data/samples_umap/real/L/L_0169_AF_B-1_0.png
-5.001085,9.758609,3.8319833,Real-L,data/samples_umap/real/L/L_0170_AF_B-0_0.png
-4.791513,10.027339,4.694956,Real-L,data/samples_umap/real/L/L_0171_AF_B-0_0.png
-4.798719,10.044341,4.710718,Real-L,data/samples_umap/real/L/L_0172_AF_B-1_0.png
-5.049804,8.502271,4.344336,Real-L,data/samples_umap/real/L/L_0173_AF_B-0_0.png
-4.6840234,9.844151,2.9108117,Real-L,data/samples_umap/real/L/L_0174_AF_B-0_0.png
-5.1119924,8.957508,4.9211197,Real-L,data/samples_umap/real/L/L_0175_AF_B-0_0.png
-4.9172277,8.123309,4.44734,Real-L,data/samples_umap/real/L/L_0176_AF_B-0_0.png
-4.8965793,8.079927,4.344186,Real-L,data/samples_umap/real/L/L_0177_AF_B-1_0.png
-5.209939,8.8447485,4.37177,Real-L,data/samples_umap/real/L/L_0178_AF_B-0_0.png
-5.1451836,8.579872,4.5434666,Real-L,data/samples_umap/real/L/L_0179_AF_B-0_0.png
-2.9159036,-1.9564549,2.9037707,Real-L,data/samples_umap/real/L/L_0180_AF_B-0_0.png
-5.815735,0.1600812,3.0738494,Real-L,data/samples_umap/real/L/L_0181_AF_B-0_0.png
-4.669186,10.683295,3.1587968,Real-L,data/samples_umap/real/L/L_0182_AF_B-0_0.png
-4.4862514,8.620947,5.006491,Real-L,data/samples_umap/real/L/L_0183_AF_B-0_0.png
-4.4059744,8.589109,4.962592,Real-L,data/samples_umap/real/L/L_0184_AF_B-1_0.png
-4.8604426,9.403151,4.7502003,Real-L,data/samples_umap/real/L/L_0185_AF_B-0_0.png
-5.105881,9.434922,4.399456,Real-L,data/samples_umap/real/L/L_0186_AF_B-2_0.png
-4.460525,10.439674,3.661079,Real-L,data/samples_umap/real/L/L_0187_AF_B-3_0.png
-4.2236023,10.86196,3.3952296,Real-L,data/samples_umap/real/L/L_0188_AF_B-0_0.png
-4.613504,10.45574,3.9995093,Real-L,data/samples_umap/real/L/L_0189_AF_B-1_0.png
-4.7211385,10.740071,3.1360562,Real-L,data/samples_umap/real/L/L_0190_AF_B-2_0.png
-4.7628794,10.691098,3.218508,Real-L,data/samples_umap/real/L/L_0191_AF_B-3_0.png
-4.422427,10.632798,3.8565195,Real-L,data/samples_umap/real/L/L_0192_AF_B-0_0.png
-4.760938,9.652263,2.8589396,Real-L,data/samples_umap/real/L/L_0193_AF_B-0_0.png
-5.0896935,8.58035,4.7238665,Real-L,data/samples_umap/real/L/L_0194_AF_B-0_0.png
-5.106124,8.551437,4.8074384,Real-L,data/samples_umap/real/L/L_0195_AF_B-1_0.png
-4.662445,10.789165,3.1775956,Real-L,data/samples_umap/real/L/L_0196_AF_B-0_0.png
-4.610471,10.860589,3.2322688,Real-L,data/samples_umap/real/L/L_0197_AF_B-0_0.png
-4.983292,10.572699,3.390759,Real-L,data/samples_umap/real/L/L_0198_AF_B-0_0.png
-5.125707,10.529419,3.555922,Real-L,data/samples_umap/real/L/L_0199_AF_B-1_0.png
-5.1999097,10.341521,3.606803,Real-L,data/samples_umap/real/L/L_0200_AF_B-0_0.png
-4.3747797,10.659117,2.7920787,Real-L,data/samples_umap/real/L/L_0201_AF_B-1_0.png
-4.2302732,10.863331,2.8703284,Real-L,data/samples_umap/real/L/L_0202_AF_B-2_0.png
-4.502854,10.259009,3.8165097,Real-L,data/samples_umap/real/L/L_0203_AF_B-0_0.png
-4.782328,-0.3613698,2.1849465,Real-L,data/samples_umap/real/L/L_0204_AF_B-0_0.png
-4.5587707,10.097801,4.454842,Real-L,data/samples_umap/real/L/L_0205_AF_B-0_0.png
-4.8615646,9.403067,5.0345397,Real-L,data/samples_umap/real/L/L_0206_AF_B-0_0.png
-4.861559,9.374448,5.040527,Real-L,data/samples_umap/real/L/L_0207_AF_B-1_0.png
-4.930423,8.371008,4.3040795,Real-L,data/samples_umap/real/L/L_0208_AF_B-0_0.png
-4.938345,8.436483,4.4769464,Real-L,data/samples_umap/real/L/L_0209_AF_B-1_0.png
-4.8902216,8.334447,4.177405,Real-L,data/samples_umap/real/L/L_0210_AF_B-0_0.png
-4.9673324,8.369697,4.355256,Real-L,data/samples_umap/real/L/L_0211_AF_B-1_0.png
-5.1445293,8.788108,4.940237,Real-L,data/samples_umap/real/L/L_0212_AF_B-0_0.png
-5.0726175,10.52268,3.6613677,Real-L,data/samples_umap/real/L/L_0213_AF_B-0_0.png
-4.663025,10.913672,3.0936065,Real-L,data/samples_umap/real/L/L_0214_AF_B-0_0.png
-4.7521887,10.804938,3.203047,Real-L,data/samples_umap/real/L/L_0215_AF_B-0_0.png
-4.7051506,10.844717,3.1447954,Real-L,data/samples_umap/real/L/L_0216_AF_B-1_0.png
-4.4152617,10.920788,2.9524372,Real-L,data/samples_umap/real/L/L_0217_AF_B-0_0.png
-4.0992527,10.986522,2.934517,Real-L,data/samples_umap/real/L/L_0218_AF_B-1_0.png
-5.0706987,10.546593,3.6605554,Real-L,data/samples_umap/real/L/L_0219_AF_B-0_0.png
-4.8784156,10.593654,3.7346773,Real-L,data/samples_umap/real/L/L_0220_AF_B-0_0.png
-4.74752,10.712654,3.584538,Real-L,data/samples_umap/real/L/L_0221_AF_B-0_0.png
-4.935592,9.908164,4.3902736,Real-L,data/samples_umap/real/L/L_0222_AF_B-0_0.png
-5.0267925,10.48709,3.8334868,Real-L,data/samples_umap/real/L/L_0223_AF_B-0_0.png
-4.573391,10.688695,3.5610218,Real-L,data/samples_umap/real/L/L_0224_AF_B-0_0.png
-4.894198,9.960312,4.5258675,Real-L,data/samples_umap/real/L/L_0225_AF_B-0_0.png
-4.884078,10.076838,4.4296713,Real-L,data/samples_umap/real/L/L_0226_AF_B-1_0.png
-4.6435194,9.832983,5.0322914,Real-L,data/samples_umap/real/L/L_0227_AF_B-0_0.png
-4.552135,9.790907,5.2240777,Real-L,data/samples_umap/real/L/L_0228_AF_B-0_0.png
-4.5649114,9.137047,5.8147125,Real-L,data/samples_umap/real/L/L_0229_AF_B-1_0.png
-4.911591,10.278417,4.2365217,Real-L,data/samples_umap/real/L/L_0230_AF_B-0_0.png
-4.605105,9.287147,5.351161,Real-L,data/samples_umap/real/L/L_0231_AF_B-0_0.png
-4.668854,9.237391,5.3317313,Real-L,data/samples_umap/real/L/L_0232_AF_B-1_0.png
-5.039446,8.59355,5.3280554,Real-L,data/samples_umap/real/L/L_0233_AF_B-0_0.png
-5.0381927,8.642015,5.33255,Real-L,data/samples_umap/real/L/L_0234_AF_B-1_0.png
-4.521777,10.400995,3.9566479,Real-L,data/samples_umap/real/L/L_0235_AF_B-0_0.png
-4.691502,8.691322,5.870469,Real-L,data/samples_umap/real/L/L_0236_AF_B-0_0.png
-4.611967,8.871484,5.9336467,Real-L,data/samples_umap/real/L/L_0237_AF_B-1_0.png
-4.917715,8.130284,4.2767315,Real-L,data/samples_umap/real/L/L_0238_AF_B-0_0.png
-5.1333866,8.668492,4.9342065,Real-L,data/samples_umap/real/L/L_0239_AF_B-0_0.png
-4.828322,8.069724,3.974265,Real-L,data/samples_umap/real/L/L_0240_AF_B-0_0.png
-5.0425477,8.560681,4.9226356,Real-L,data/samples_umap/real/L/L_0241_AF_B-0_0.png
-4.9190187,8.214537,3.8552468,Real-L,data/samples_umap/real/L/L_0242_AF_B-0_0.png
-4.8522906,8.225713,3.6446712,Real-L,data/samples_umap/real/L/L_0243_AF_B-0_0.png
-4.525024,10.337942,4.2338824,Real-L,data/samples_umap/real/L/L_0244_AF_B-0_0.png
-4.5313525,10.313096,4.292844,Real-L,data/samples_umap/real/L/L_0245_AF_B-1_0.png
-4.7547584,10.662211,3.4717047,Real-L,data/samples_umap/real/L/L_0246_AF_B-0_0.png
-4.820896,9.462345,4.876861,Real-L,data/samples_umap/real/L/L_0247_AF_B-0_0.png
-4.814676,10.037057,3.9080505,Real-L,data/samples_umap/real/L/L_0248_AF_B-0_0.png
-4.8700542,10.030814,3.8624861,Real-L,data/samples_umap/real/L/L_0249_AF_B-1_0.png
-4.507676,10.339043,4.165918,Real-L,data/samples_umap/real/L/L_0250_AF_B-0_0.png
-4.872917,10.360392,4.1307964,Real-L,data/samples_umap/real/L/L_0251_AF_B-0_0.png
-4.4915586,10.411965,4.1058145,Real-L,data/samples_umap/real/L/L_0252_AF_B-0_0.png
-4.783423,10.459913,3.3450298,Real-L,data/samples_umap/real/L/L_0253_AF_B-0_0.png
-4.579239,9.690467,5.2723856,Real-L,data/samples_umap/real/L/L_0254_AF_B-0_0.png
-5.0272818,8.615438,5.2979116,Real-L,data/samples_umap/real/L/L_0255_AF_B-0_0.png
-4.872866,10.546823,3.2013474,Real-L,data/samples_umap/real/L/L_0256_AF_B-0_0.png
-5.2018657,10.293729,3.6943018,Real-L,data/samples_umap/real/L/L_0257_AF_B-0_0.png
-4.886373,10.494877,3.285308,Real-L,data/samples_umap/real/L/L_0258_AF_B-0_0.png
-4.562213,9.177969,5.0428104,Real-L,data/samples_umap/real/L/L_0259_AF_B-0_0.png
-4.4164896,10.85301,2.884374,Real-L,data/samples_umap/real/L/L_0260_AF_B-0_0.png
-4.367061,10.855729,2.872865,Real-L,data/samples_umap/real/L/L_0261_AF_B-1_0.png
-5.273155,9.384437,3.8472745,Real-L,data/samples_umap/real/L/L_0262_AF_B-0_0.png
-4.3753076,10.889903,2.9323542,Real-L,data/samples_umap/real/L/L_0263_AF_B-0_0.png
-4.815324,9.488251,2.978953,Real-L,data/samples_umap/real/L/L_0264_AF_B-0_0.png
-4.9414544,10.3640585,4.109706,Real-L,data/samples_umap/real/L/L_0265_AF_B-0_0.png
-5.171649,9.716557,3.8488243,Real-L,data/samples_umap/real/L/L_0266_AF_B-0_0.png
-5.175268,9.693051,3.821671,Real-L,data/samples_umap/real/L/L_0267_AF_B-1_0.png
-5.2153664,8.794961,4.3725743,Real-L,data/samples_umap/real/L/L_0268_AF_B-0_0.png
-5.209445,8.75026,4.404317,Real-L,data/samples_umap/real/L/L_0269_AF_B-1_0.png
-4.720284,8.956163,5.528333,Real-L,data/samples_umap/real/L/L_0270_AF_B-0_0.png
-5.0486426,8.529041,5.167407,Real-L,data/samples_umap/real/L/L_0271_AF_B-1_0.png
-4.7788095,10.212309,3.841503,Real-L,data/samples_umap/real/L/L_0272_AF_B-0_0.png
-5.048863,10.350295,3.4755948,Real-L,data/samples_umap/real/L/L_0273_AF_B-0_0.png
-5.149712,10.331904,3.5613077,Real-L,data/samples_umap/real/L/L_0274_AF_B-1_0.png
-5.0610323,10.400819,3.4404624,Real-L,data/samples_umap/real/L/L_0275_AF_B-2_0.png
-4.8512235,8.836107,4.277728,Real-L,data/samples_umap/real/L/L_0276_AF_B-0_0.png
-4.9034863,10.121275,3.322254,Real-L,data/samples_umap/real/L/L_0277_AF_B-0_0.png
