x,y,z,label,img_path
7.4857693,7.467635,1.9209101,Real-gene0,data/samples_umap/real/gene_0/gene0_1373_AF_B-0_0.png
4.0155168,6.6321945,1.3402184,Real-gene0,data/samples_umap/real/gene_0/gene0_0464_AF_B-1_0.png
4.1120043,6.6333985,1.7741665,Real-gene0,data/samples_umap/real/gene_0/gene0_0818_AF_B-1_0.png
2.5965214,5.995473,1.0050423,Real-gene0,data/samples_umap/real/gene_0/gene0_0287_AF_B-0_0.png
5.9168463,6.3388114,2.0320969,Real-gene0,data/samples_umap/real/gene_0/gene0_0909_AF_B-2_0.png
3.626309,6.0093436,1.3558373,Real-gene0,data/samples_umap/real/gene_0/gene0_1406_AF_B-0_0.png
10.132135,8.638764,2.665277,Real-gene0,data/samples_umap/real/gene_0/gene0_1106_AF_B-1_0.png
3.3046055,6.143723,1.0912569,Real-gene0,data/samples_umap/real/gene_0/gene0_0106_AF_B-0_0.png
7.0947857,6.952257,2.082137,Real-gene0,data/samples_umap/real/gene_0/gene0_1416_AF_B-0_0.png
7.2305584,8.861788,1.7111105,Real-gene0,data/samples_umap/real/gene_0/gene0_1332_AF_B-0_0.png
6.595541,6.8977127,2.0268955,Real-gene0,data/samples_umap/real/gene_0/gene0_1818_AF_B-0_0.png
7.2691846,8.404093,1.8988376,Real-gene0,data/samples_umap/real/gene_0/gene0_1388_AF_B-1_0.png
4.909865,7.3064203,1.3517207,Real-gene0,data/samples_umap/real/gene_0/gene0_1477_AF_B-0_0.png
5.2103558,7.322515,1.3248619,Real-gene0,data/samples_umap/real/gene_0/gene0_1025_AF_B-0_0.png
1.6815428,9.485556,1.0538412,Real-gene0,data/samples_umap/real/gene_0/gene0_0570_AF_B-0_0.png
5.628812,6.3179693,1.6947355,Real-gene0,data/samples_umap/real/gene_0/gene0_0521_AF_B-0_0.png
7.297679,7.085854,2.5920181,Real-gene0,data/samples_umap/real/gene_0/gene0_0049_AF_B-0_0.png
2.732566,5.6389823,1.1229365,Real-gene0,data/samples_umap/real/gene_0/gene0_0754_AF_B-0_0.png
9.082092,7.778301,2.885354,Real-gene0,data/samples_umap/real/gene_0/gene0_1310_AF_B-0_0.png
8.564236,7.4634824,2.2948637,Real-gene0,data/samples_umap/real/gene_0/gene0_0502_AF_B-0_0.png
6.4804,6.784283,1.5527734,Real-gene0,data/samples_umap/real/gene_0/gene0_0784_AF_B-0_0.png
5.801671,6.193198,1.7221305,Real-gene0,data/samples_umap/real/gene_0/gene0_0432_AF_B-1_0.png
8.018649,7.0035934,2.9677722,Real-gene0,data/samples_umap/real/gene_0/gene0_1061_AF_B-2_0.png
8.21779,10.750795,1.8780912,Real-gene0,data/samples_umap/real/gene_0/gene0_1783_AF_B-0_0.png
9.135075,8.518622,2.2376826,Real-gene0,data/samples_umap/real/gene_0/gene0_0071_AF_B-0_0.png
3.5844438,7.297602,1.4820888,Real-gene0,data/samples_umap/real/gene_0/gene0_0029_AF_B-0_0.png
4.019353,6.822364,1.4582821,Real-gene0,data/samples_umap/real/gene_0/gene0_0497_AF_B-0_0.png
7.072664,6.9795895,2.1197417,Real-gene0,data/samples_umap/real/gene_0/gene0_0959_AF_B-0_0.png
6.84605,8.536587,1.9031863,Real-gene0,data/samples_umap/real/gene_0/gene0_0022_AF_B-0_0.png
5.4505887,7.501915,1.0356156,Real-gene0,data/samples_umap/real/gene_0/gene0_1635_AF_B-1_0.png
5.2749915,7.0648284,1.2740619,Real-gene0,data/samples_umap/real/gene_0/gene0_1453_AF_B-0_0.png
4.53607,6.5634866,1.5797443,Real-gene0,data/samples_umap/real/gene_0/gene0_0284_AF_B-1_0.png
10.06095,8.836269,2.9310718,Real-gene0,data/samples_umap/real/gene_0/gene0_1561_AF_B-0_0.png
8.571733,8.742873,2.122555,Real-gene0,data/samples_umap/real/gene_0/gene0_0860_AF_B-3_0.png
7.347215,8.442785,2.0914073,Real-gene0,data/samples_umap/real/gene_0/gene0_0439_AF_B-0_0.png
2.858738,5.816859,1.2562482,Real-gene0,data/samples_umap/real/gene_0/gene0_1953_AF_B-0_0.png
6.8036184,6.9783244,1.8613968,Real-gene0,data/samples_umap/real/gene_0/gene0_0771_AF_B-0_0.png
2.7867522,5.8942685,1.4138978,Real-gene0,data/samples_umap/real/gene_0/gene0_1922_AF_B-0_0.png
9.197796,8.035765,2.93903,Real-gene0,data/samples_umap/real/gene_0/gene0_1309_AF_B-0_0.png
7.4631677,10.6145115,2.0688937,Real-gene0,data/samples_umap/real/gene_0/gene0_1184_AF_B-0_0.png
4.275533,6.608306,1.8129551,Real-gene0,data/samples_umap/real/gene_0/gene0_0406_AF_B-0_0.png
6.570323,6.42606,2.028466,Real-gene0,data/samples_umap/real/gene_0/gene0_1889_AF_B-0_0.png
8.077554,6.983041,2.93545,Real-gene0,data/samples_umap/real/gene_0/gene0_1965_AF_B-0_0.png
6.067879,7.8257403,1.0653901,Real-gene0,data/samples_umap/real/gene_0/gene0_1016_AF_B-0_0.png
8.040135,7.0206847,3.0263636,Real-gene0,data/samples_umap/real/gene_0/gene0_1148_AF_B-1_0.png
10.1655655,8.685673,2.7497728,Real-gene0,data/samples_umap/real/gene_0/gene0_1958_AF_B-0_0.png
5.7795095,7.010128,1.4121295,Real-gene0,data/samples_umap/real/gene_0/gene0_0944_AF_B-0_0.png
3.7046282,6.18173,1.3800943,Real-gene0,data/samples_umap/real/gene_0/gene0_0334_AF_B-0_0.png
4.8341994,10.136988,1.5780628,Real-gene0,data/samples_umap/real/gene_0/gene0_1115_AF_B-0_0.png
5.4659224,11.483207,2.1854367,Real-gene0,data/samples_umap/real/gene_0/gene0_0070_AF_B-0_0.png
7.7996893,7.3687744,2.5093327,Real-gene0,data/samples_umap/real/gene_0/gene0_1371_AF_B-1_0.png
1.5884181,8.14398,2.0255744,Real-gene0,data/samples_umap/real/gene_0/gene0_0177_AF_B-0_0.png
5.1883845,6.1713552,1.9722404,Real-gene0,data/samples_umap/real/gene_0/gene0_1086_AF_B-0_0.png
2.6074748,7.264134,1.1144972,Real-gene0,data/samples_umap/real/gene_0/gene0_0155_AF_B-3_0.png
7.6015596,7.58206,2.0011575,Real-gene0,data/samples_umap/real/gene_0/gene0_0116_AF_B-2_0.png
2.3868864,6.72757,1.3350266,Real-gene0,data/samples_umap/real/gene_0/gene0_0760_AF_B-0_0.png
4.125544,6.0958657,1.4189135,Real-gene0,data/samples_umap/real/gene_0/gene0_1078_AF_B-0_0.png
5.803675,6.1043644,1.7487738,Real-gene0,data/samples_umap/real/gene_0/gene0_1171_AF_B-0_0.png
6.1827593,7.8932343,1.0493453,Real-gene0,data/samples_umap/real/gene_0/gene0_1002_AF_B-5_0.png
5.629456,8.145264,1.266239,Real-gene0,data/samples_umap/real/gene_0/gene0_1243_AF_B-0_0.png
5.5755644,7.6552014,1.4496628,Real-gene0,data/samples_umap/real/gene_0/gene0_0305_AF_B-0_0.png
1.0813308,8.269053,2.4583461,Real-gene0,data/samples_umap/real/gene_0/gene0_1200_AF_B-0_0.png
1.0584759,8.324368,2.5077407,Real-gene0,data/samples_umap/real/gene_0/gene0_0694_AF_B-2_0.png
2.6520298,6.2688932,1.2835318,Real-gene0,data/samples_umap/real/gene_0/gene0_0682_AF_B-0_0.png
4.686071,6.271434,1.8914332,Real-gene0,data/samples_umap/real/gene_0/gene0_0085_AF_B-0_0.png
5.251743,7.347473,1.3476297,Real-gene0,data/samples_umap/real/gene_0/gene0_1023_AF_B-0_0.png
5.828057,7.215059,1.2021185,Real-gene0,data/samples_umap/real/gene_0/gene0_0355_AF_B-0_0.png
3.1192095,5.811625,1.473956,Real-gene0,data/samples_umap/real/gene_0/gene0_1051_AF_B-0_0.png
6.177651,7.4637947,1.1738747,Real-gene0,data/samples_umap/real/gene_0/gene0_0617_AF_B-0_0.png
6.422048,6.8415556,1.8749515,Real-gene0,data/samples_umap/real/gene_0/gene0_1325_AF_B-2_0.png
8.44121,7.3427124,1.8719507,Real-gene0,data/samples_umap/real/gene_0/gene0_1133_AF_B-0_0.png
7.3049707,7.083824,2.6378071,Real-gene0,data/samples_umap/real/gene_0/gene0_1973_AF_B-0_0.png
7.336629,8.451232,2.0988095,Real-gene0,data/samples_umap/real/gene_0/gene0_0441_AF_B-1_0.png
5.75459,6.688462,1.5734088,Real-gene0,data/samples_umap/real/gene_0/gene0_0433_AF_B-0_0.png
5.941947,7.8969965,1.2263091,Real-gene0,data/samples_umap/real/gene_0/gene0_0560_AF_B-3_0.png
6.872177,8.222914,2.0585568,Real-gene0,data/samples_umap/real/gene_0/gene0_0475_AF_B-1_0.png
3.779075,6.6559186,1.6524861,Real-gene0,data/samples_umap/real/gene_0/gene0_0243_AF_B-0_0.png
8.967394,9.609497,2.566695,Real-gene0,data/samples_umap/real/gene_0/gene0_0449_AF_B-1_0.png
6.2207093,6.4241686,2.1103513,Real-gene0,data/samples_umap/real/gene_0/gene0_1551_AF_B-0_0.png
3.172841,6.522679,1.0794203,Real-gene0,data/samples_umap/real/gene_0/gene0_0199_AF_B-0_0.png
6.220011,6.5979934,1.688922,Real-gene0,data/samples_umap/real/gene_0/gene0_0513_AF_B-0_0.png
6.4867177,8.350195,1.7427777,Real-gene0,data/samples_umap/real/gene_0/gene0_0881_AF_B-1_0.png
3.052748,6.172794,1.011309,Real-gene0,data/samples_umap/real/gene_0/gene0_0708_AF_B-0_0.png
5.1430554,6.9224405,1.4525363,Real-gene0,data/samples_umap/real/gene_0/gene0_0309_AF_B-0_0.png
2.5104024,9.178156,1.7795701,Real-gene0,data/samples_umap/real/gene_0/gene0_0588_AF_B-1_0.png
8.992508,8.694953,2.3426082,Real-gene0,data/samples_umap/real/gene_0/gene0_0067_AF_B-0_0.png
9.751633,8.551959,2.7392828,Real-gene0,data/samples_umap/real/gene_0/gene0_0836_AF_B-0_0.png
2.734464,5.6913004,1.1415738,Real-gene0,data/samples_umap/real/gene_0/gene0_0640_AF_B-1_0.png
3.2529404,6.7740874,1.5021992,Real-gene0,data/samples_umap/real/gene_0/gene0_1680_AF_B-1_0.png
3.045813,6.0056643,1.1803578,Real-gene0,data/samples_umap/real/gene_0/gene0_1698_AF_B-0_0.png
6.731127,7.5923615,1.8645722,Real-gene0,data/samples_umap/real/gene_0/gene0_0058_AF_B-2_0.png
7.1743464,7.362279,1.9567509,Real-gene0,data/samples_umap/real/gene_0/gene0_1874_AF_B-0_0.png
5.5511017,6.99246,1.4608247,Real-gene0,data/samples_umap/real/gene_0/gene0_1764_AF_B-1_0.png
6.8132725,8.559052,1.3186659,Real-gene0,data/samples_umap/real/gene_0/gene0_1262_AF_B-1_0.png
4.2241116,6.5785375,1.7935883,Real-gene0,data/samples_umap/real/gene_0/gene0_0412_AF_B-1_0.png
6.4478226,6.4685497,2.027775,Real-gene0,data/samples_umap/real/gene_0/gene0_1908_AF_B-0_0.png
10.015757,8.762868,2.7448637,Real-gene0,data/samples_umap/real/gene_0/gene0_1566_AF_B-0_0.png
6.97132,8.433176,1.6995908,Real-gene0,data/samples_umap/real/gene_0/gene0_1843_AF_B-1_0.png
2.8623295,5.8188686,1.2307264,Real-gene0,data/samples_umap/real/gene_0/gene0_0686_AF_B-0_0.png
7.327595,7.058957,2.6092541,Real-gene0,data/samples_umap/real/gene_0/gene0_1345_AF_B-1_0.png
5.116426,7.54229,1.7674657,Real-gene0,data/samples_umap/real/gene_0/gene0_0867_AF_B-1_0.png
9.293298,8.651498,3.0014706,Real-gene0,data/samples_umap/real/gene_0/gene0_1255_AF_B-0_0.png
9.263615,7.6395426,2.0684698,Real-gene0,data/samples_umap/real/gene_0/gene0_1256_AF_B-0_0.png
6.5241065,7.990968,1.273381,Real-gene0,data/samples_umap/real/gene_0/gene0_1445_AF_B-1_0.png
10.115699,8.419794,2.349568,Real-gene0,data/samples_umap/real/gene_0/gene0_1330_AF_B-0_0.png
6.8489504,8.546084,1.8240899,Real-gene0,data/samples_umap/real/gene_0/gene0_0008_AF_B-0_0.png
6.6343775,7.410634,1.5803086,Real-gene0,data/samples_umap/real/gene_0/gene0_1603_AF_B-1_0.png
5.7816815,6.6384063,2.2716203,Real-gene0,data/samples_umap/real/gene_0/gene0_1525_AF_B-1_0.png
4.175409,6.786644,1.3796302,Real-gene0,data/samples_umap/real/gene_0/gene0_0189_AF_B-1_0.png
4.5671835,6.5404544,1.5311589,Real-gene0,data/samples_umap/real/gene_0/gene0_0283_AF_B-0_0.png
2.7062218,7.354777,1.4449335,Real-gene0,data/samples_umap/real/gene_0/gene0_1936_AF_B-0_0.png
6.365695,6.595986,1.6694378,Real-gene0,data/samples_umap/real/gene_0/gene0_0218_AF_B-1_0.png
6.661776,7.7029796,1.8866307,Real-gene0,data/samples_umap/real/gene_0/gene0_0701_AF_B-0_0.png
10.183739,8.363454,2.3630922,Real-gene0,data/samples_umap/real/gene_0/gene0_1329_AF_B-1_0.png
7.5142827,6.9603066,2.2605045,Real-gene0,data/samples_umap/real/gene_0/gene0_1410_AF_B-0_0.png
7.2267704,7.836342,2.0314682,Real-gene0,data/samples_umap/real/gene_0/gene0_1304_AF_B-0_0.png
5.7562985,7.7106643,1.3735733,Real-gene0,data/samples_umap/real/gene_0/gene0_0364_AF_B-0_0.png
2.8806474,7.805355,1.7115856,Real-gene0,data/samples_umap/real/gene_0/gene0_1227_AF_B-0_0.png
8.189076,7.332811,2.4293725,Real-gene0,data/samples_umap/real/gene_0/gene0_1858_AF_B-0_0.png
9.275063,7.522442,1.9866571,Real-gene0,data/samples_umap/real/gene_0/gene0_0223_AF_B-0_0.png
6.1837196,6.426388,1.6456617,Real-gene0,data/samples_umap/real/gene_0/gene0_0515_AF_B-0_0.png
5.7715745,7.89799,1.5667713,Real-gene0,data/samples_umap/real/gene_0/gene0_1439_AF_B-0_0.png
6.700686,6.733407,2.1219723,Real-gene0,data/samples_umap/real/gene_0/gene0_1819_AF_B-0_0.png
6.715649,7.6636353,1.8299912,Real-gene0,data/samples_umap/real/gene_0/gene0_0057_AF_B-1_0.png
4.9544177,6.14856,1.805084,Real-gene0,data/samples_umap/real/gene_0/gene0_1644_AF_B-1_0.png
10.091237,8.034376,2.000593,Real-gene0,data/samples_umap/real/gene_0/gene0_1772_AF_B-0_0.png
2.5614173,6.1243286,1.1031682,Real-gene0,data/samples_umap/real/gene_0/gene0_1919_AF_B-0_0.png
5.6400566,6.16724,1.8139197,Real-gene0,data/samples_umap/real/gene_0/gene0_1900_AF_B-0_0.png
6.6324396,8.836837,1.853336,Real-gene0,data/samples_umap/real/gene_0/gene0_1245_AF_B-0_0.png
3.2430427,6.3083987,1.1633132,Real-gene0,data/samples_umap/real/gene_0/gene0_1474_AF_B-2_0.png
3.9357595,6.7337527,1.4542874,Real-gene0,data/samples_umap/real/gene_0/gene0_1461_AF_B-1_0.png
6.625491,8.105937,1.9868871,Real-gene0,data/samples_umap/real/gene_0/gene0_0882_AF_B-0_0.png
5.0114098,6.71471,1.5752385,Real-gene0,data/samples_umap/real/gene_0/gene0_0320_AF_B-1_0.png
9.122561,8.222726,3.2171364,Real-gene0,data/samples_umap/real/gene_0/gene0_1812_AF_B-0_0.png
9.327169,7.653446,2.1203234,Real-gene0,data/samples_umap/real/gene_0/gene0_1895_AF_B-0_0.png
8.4379,7.0449924,2.4423506,Real-gene0,data/samples_umap/real/gene_0/gene0_0225_AF_B-0_0.png
4.8891706,6.7121754,1.7937758,Real-gene0,data/samples_umap/real/gene_0/gene0_1455_AF_B-1_0.png
8.524545,6.9723577,2.2684333,Real-gene0,data/samples_umap/real/gene_0/gene0_1887_AF_B-0_0.png
7.364055,7.057449,2.646024,Real-gene0,data/samples_umap/real/gene_0/gene0_0032_AF_B-2_0.png
9.24563,7.6609616,2.082727,Real-gene0,data/samples_umap/real/gene_0/gene0_0210_AF_B-0_0.png
4.8844085,7.016244,1.14989,Real-gene0,data/samples_umap/real/gene_0/gene0_0889_AF_B-2_0.png
4.643967,7.0339746,1.8014202,Real-gene0,data/samples_umap/real/gene_0/gene0_0300_AF_B-0_0.png
5.781258,6.5500507,2.2497268,Real-gene0,data/samples_umap/real/gene_0/gene0_1529_AF_B-0_0.png
2.9017036,5.813331,1.1274804,Real-gene0,data/samples_umap/real/gene_0/gene0_0685_AF_B-0_0.png
8.478125,7.5884023,1.6482339,Real-gene0,data/samples_umap/real/gene_0/gene0_1127_AF_B-1_0.png
9.466541,8.673163,2.8273957,Real-gene0,data/samples_umap/real/gene_0/gene0_0834_AF_B-0_0.png
6.8387933,6.6066017,2.2279766,Real-gene0,data/samples_umap/real/gene_0/gene0_1540_AF_B-2_0.png
5.4240904,7.482013,0.93908805,Real-gene0,data/samples_umap/real/gene_0/gene0_0358_AF_B-0_0.png
6.2658057,7.3378334,1.2764789,Real-gene0,data/samples_umap/real/gene_0/gene0_0370_AF_B-0_0.png
5.9474106,7.3744783,1.6379253,Real-gene0,data/samples_umap/real/gene_0/gene0_0885_AF_B-0_0.png
2.245952,6.966826,1.5538464,Real-gene0,data/samples_umap/real/gene_0/gene0_1576_AF_B-1_0.png
10.116044,9.098187,3.1721725,Real-gene0,data/samples_umap/real/gene_0/gene0_1993_AF_B-1_0.png
9.241896,8.89189,2.779155,Real-gene0,data/samples_umap/real/gene_0/gene0_1490_AF_B-0_0.png
2.6239939,7.665196,1.6053008,Real-gene0,data/samples_umap/real/gene_0/gene0_0529_AF_B-0_0.png
5.378323,7.6949487,1.0565157,Real-gene0,data/samples_umap/real/gene_0/gene0_0567_AF_B-0_0.png
2.5056646,6.733424,1.2844607,Real-gene0,data/samples_umap/real/gene_0/gene0_1201_AF_B-1_0.png
8.433859,7.457471,1.6225362,Real-gene0,data/samples_umap/real/gene_0/gene0_0130_AF_B-0_0.png
9.259295,8.609844,3.0001106,Real-gene0,data/samples_umap/real/gene_0/gene0_0142_AF_B-0_0.png
7.3083067,8.015408,1.9180481,Real-gene0,data/samples_umap/real/gene_0/gene0_0524_AF_B-1_0.png
1.9090993,8.470732,1.6801625,Real-gene0,data/samples_umap/real/gene_0/gene0_0203_AF_B-1_0.png
7.67072,6.904174,2.1884747,Real-gene0,data/samples_umap/real/gene_0/gene0_1537_AF_B-5_0.png
4.987885,6.651774,1.7089957,Real-gene0,data/samples_umap/real/gene_0/gene0_1095_AF_B-0_0.png
6.9168906,8.513275,1.8016565,Real-gene0,data/samples_umap/real/gene_0/gene0_1838_AF_B-0_0.png
5.841406,6.2854924,1.7511063,Real-gene0,data/samples_umap/real/gene_0/gene0_0423_AF_B-0_0.png
2.4629977,7.837421,1.5228542,Real-gene0,data/samples_umap/real/gene_0/gene0_0958_AF_B-1_0.png
7.299397,7.6985664,1.745391,Real-gene0,data/samples_umap/real/gene_0/gene0_1354_AF_B-0_0.png
8.29104,7.504401,1.9632627,Real-gene0,data/samples_umap/real/gene_0/gene0_0262_AF_B-0_0.png
1.8860772,8.90211,2.3347216,Real-gene0,data/samples_umap/real/gene_0/gene0_0080_AF_B-1_0.png
9.043768,7.6248507,1.8843606,Real-gene0,data/samples_umap/real/gene_0/gene0_1612_AF_B-0_0.png
2.8140547,6.2563963,1.293695,Real-gene0,data/samples_umap/real/gene_0/gene0_0789_AF_B-1_0.png
8.078704,7.1884894,3.0635834,Real-gene0,data/samples_umap/real/gene_0/gene0_1150_AF_B-3_0.png
7.0794835,9.197926,1.7729322,Real-gene0,data/samples_umap/real/gene_0/gene0_1337_AF_B-1_0.png
6.823253,7.4921675,1.5245101,Real-gene0,data/samples_umap/real/gene_0/gene0_1602_AF_B-0_0.png
6.803056,7.81571,1.7905645,Real-gene0,data/samples_umap/real/gene_0/gene0_0704_AF_B-0_0.png
4.8619413,7.4731655,1.0777644,Real-gene0,data/samples_umap/real/gene_0/gene0_1784_AF_B-0_0.png
5.8265095,6.5490117,2.2254937,Real-gene0,data/samples_umap/real/gene_0/gene0_1524_AF_B-0_0.png
6.40384,8.080233,1.6304821,Real-gene0,data/samples_umap/real/gene_0/gene0_0362_AF_B-0_0.png
6.1131706,7.420926,1.1443388,Real-gene0,data/samples_umap/real/gene_0/gene0_0378_AF_B-1_0.png
3.1925182,6.2517133,1.1508536,Real-gene0,data/samples_umap/real/gene_0/gene0_1469_AF_B-0_0.png
10.059029,8.746558,2.8154085,Real-gene0,data/samples_umap/real/gene_0/gene0_1556_AF_B-0_0.png
4.136823,6.7506223,1.4465249,Real-gene0,data/samples_umap/real/gene_0/gene0_0188_AF_B-0_0.png
6.8589697,6.710804,2.3507938,Real-gene0,data/samples_umap/real/gene_0/gene0_1090_AF_B-0_0.png
1.1050558,8.391515,2.4900796,Real-gene0,data/samples_umap/real/gene_0/gene0_0851_AF_B-1_0.png
2.8549786,6.229566,1.1867878,Real-gene0,data/samples_umap/real/gene_0/gene0_1914_AF_B-1_0.png
7.0550427,8.623935,1.5542643,Real-gene0,data/samples_umap/real/gene_0/gene0_0532_AF_B-1_0.png
6.513809,6.480247,2.2210665,Real-gene0,data/samples_umap/real/gene_0/gene0_1847_AF_B-1_0.png
4.7834373,6.3750467,1.9279596,Real-gene0,data/samples_umap/real/gene_0/gene0_0081_AF_B-0_0.png
4.965618,6.9359694,1.2288916,Real-gene0,data/samples_umap/real/gene_0/gene0_0890_AF_B-3_0.png
9.670203,7.5487776,1.9536097,Real-gene0,data/samples_umap/real/gene_0/gene0_0737_AF_B-0_0.png
7.3650675,7.7049403,1.9527386,Real-gene0,data/samples_umap/real/gene_0/gene0_1351_AF_B-1_0.png
3.8076203,6.6165767,1.5246193,Real-gene0,data/samples_umap/real/gene_0/gene0_0848_AF_B-0_0.png
3.8024805,9.334185,1.8204856,Real-gene0,data/samples_umap/real/gene_0/gene0_0853_AF_B-0_0.png
2.490821,6.7842503,1.2583641,Real-gene0,data/samples_umap/real/gene_0/gene0_0174_AF_B-0_0.png
3.8285065,6.0813055,1.4979833,Real-gene0,data/samples_umap/real/gene_0/gene0_1699_AF_B-0_0.png
7.6534233,7.186696,2.6217883,Real-gene0,data/samples_umap/real/gene_0/gene0_1343_AF_B-0_0.png
3.905407,6.763079,1.4796488,Real-gene0,data/samples_umap/real/gene_0/gene0_1460_AF_B-0_0.png
4.766053,8.276616,1.9921077,Real-gene0,data/samples_umap/real/gene_0/gene0_1247_AF_B-0_0.png
5.146012,7.2916064,1.113862,Real-gene0,data/samples_umap/real/gene_0/gene0_1639_AF_B-1_0.png
1.055839,8.34202,2.512694,Real-gene0,data/samples_umap/real/gene_0/gene0_1748_AF_B-0_0.png
5.1091614,7.3511777,0.96582377,Real-gene0,data/samples_umap/real/gene_0/gene0_1101_AF_B-0_0.png
1.9689642,8.678146,1.5432836,Real-gene0,data/samples_umap/real/gene_0/gene0_0698_AF_B-1_0.png
8.169584,7.0462008,2.9466279,Real-gene0,data/samples_umap/real/gene_0/gene0_1966_AF_B-1_0.png
5.818723,7.162841,1.3285073,Real-gene0,data/samples_umap/real/gene_0/gene0_0946_AF_B-0_0.png
6.6300683,8.81019,1.8405899,Real-gene0,data/samples_umap/real/gene_0/gene0_1246_AF_B-1_0.png
4.4676843,6.404083,1.5461723,Real-gene0,data/samples_umap/real/gene_0/gene0_0249_AF_B-0_0.png
9.902114,9.154398,3.1671972,Real-gene0,data/samples_umap/real/gene_0/gene0_1994_AF_B-0_0.png
6.5680585,6.712585,1.7054901,Real-gene0,data/samples_umap/real/gene_0/gene0_1138_AF_B-1_0.png
5.9504833,7.6064744,1.0467764,Real-gene0,data/samples_umap/real/gene_0/gene0_0615_AF_B-0_0.png
2.8863983,6.051963,1.2632494,Real-gene0,data/samples_umap/real/gene_0/gene0_0683_AF_B-0_0.png
4.28015,6.617883,1.7471151,Real-gene0,data/samples_umap/real/gene_0/gene0_0403_AF_B-1_0.png
7.7599406,7.0495944,2.664335,Real-gene0,data/samples_umap/real/gene_0/gene0_0501_AF_B-1_0.png
